usuario,hotel_recomendado,hotel_consumido,propiedad,example_similarity_score,mean_example_similarity,k_nearest_example_strength,example_coverage,example_consensus_score,example_disagreement_score,example_density_global,is_most_similar,is_least_similar,prototype_similarity,cosine_similarity,shared_attribute_count,shared_category_count,shared_location_count,category_alignment_score,path_count,path_length,weighted_kps,explanation_type_diversity,attribute_diversity_recommended,cross_explanation_diversity
3,3737,1941,,0.1,0.12756892230576442,0.5102756892230577,1.0,2.75,0.0016533815742363423,0.024444444444444446,0,0,0.0,0.18257418583505536,2,0,1,0.0,2,2,2.8,2,9,2.75
3,3737,2513,,0.15789473684210525,0.12756892230576442,0.5102756892230577,1.0,2.75,0.0016533815742363423,0.024444444444444446,0,0,0.0,0.27386127875258304,3,0,2,0.0,3,2,5.8,3,9,2.75
3,3737,457,,0.16666666666666666,0.12756892230576442,0.5102756892230577,1.0,2.75,0.0016533815742363423,0.024444444444444446,1,0,0.16666666666666666,0.28603877677367767,3,0,2,0.0,3,2,5.8,3,9,2.75
3,393,1783,,0.1,0.09583333333333333,0.3833333333333333,1.0,3.75,0.00020549886621315194,0.01234567901234568,0,0,0.0,0.181848241863327,5,1,1,0.18181818181818182,5,2,6.8,4,10,3.25
3,393,1941,,0.11428571428571428,0.09583333333333333,0.3833333333333333,1.0,3.75,0.00020549886621315194,0.01234567901234568,1,0,0.0,0.2222222222222222,4,0,1,0.18181818181818182,4,2,4.8,3,10,3.25
3,393,2513,,0.08333333333333333,0.09583333333333333,0.3833333333333333,1.0,3.75,0.00020549886621315194,0.01234567901234568,0,1,0.0,0.16666666666666666,3,1,1,0.18181818181818182,3,2,4.8,3,10,3.25
3,393,457,,0.08571428571428572,0.09583333333333333,0.3833333333333333,1.0,3.75,0.00020549886621315194,0.01234567901234568,0,0,0.08571428571428572,0.17407765595569785,3,1,1,0.18181818181818182,3,2,4.8,3,10,3.25
3,4088,1783,,0.18421052631578946,0.1487312030075188,0.5949248120300752,1.0,4.25,0.005968566924307427,0.022222222222222223,0,0,0.0,0.3208444739598739,7,4,0,0.7142857142857143,7,2,10.3,3,10,2.25
3,4088,1941,,0.03571428571428571,0.1487312030075188,0.5949248120300752,1.0,4.25,0.005968566924307427,0.022222222222222223,0,1,0.0,0.0700140042014005,1,0,0,0.7142857142857143,1,2,0.3,1,10,2.25
3,4088,2513,,0.20833333333333334,0.1487312030075188,0.5949248120300752,1.0,4.25,0.005968566924307427,0.022222222222222223,1,0,0.0,0.35007002100700246,5,3,0,0.7142857142857143,5,2,7.8,3,10,2.25
3,4088,457,,0.16666666666666666,0.1487312030075188,0.5949248120300752,1.0,4.25,0.005968566924307427,0.022222222222222223,0,0,0.16666666666666666,0.29250896965085227,4,3,0,0.7142857142857143,4,2,6.3,2,10,2.25
3,4122,1783,,0.08108108108108109,0.10436117936117936,0.41744471744471745,1.0,2.5,0.004446565730349515,0.01851851851851852,0,0,0.0,0.1636634176769943,3,0,0,1.0,3,2,2.3,2,10,2.0
3,4122,1941,,0.2,0.10436117936117936,0.41744471744471745,1.0,2.5,0.004446565730349515,0.01851851851851852,1,0,0.0,0.33333333333333337,4,1,0,1.0,4,2,4.3,3,10,2.0
3,4122,2513,,0.09090909090909091,0.10436117936117936,0.41744471744471745,1.0,2.5,0.004446565730349515,0.01851851851851852,0,0,0.0,0.16666666666666669,2,0,0,1.0,2,2,1.8,2,10,2.0
3,4122,457,,0.045454545454545456,0.10436117936117936,0.41744471744471745,1.0,2.5,0.004446565730349515,0.01851851851851852,0,1,0.045454545454545456,0.08703882797784893,1,0,0,1.0,1,2,0.3,1,10,2.0
3,4183,1783,,0.1956521739130435,0.09082017617486725,0.363280704699469,1.0,3.75,0.00659025367016765,0.01234567901234568,1,0,0.0,0.32732683535398854,9,1,0,0.6666666666666666,9,2,9.3,3,10,2.0
3,4183,1941,,0.11428571428571428,0.09082017617486725,0.363280704699469,1.0,3.75,0.00659025367016765,0.01234567901234568,0,0,0.0,0.2222222222222222,4,1,0,0.6666666666666666,4,2,4.3,3,10,2.0
3,4183,2513,,0.02631578947368421,0.09082017617486725,0.363280704699469,1.0,3.75,0.00659025367016765,0.01234567901234568,0,1,0.0,0.05555555555555555,1,0,0,0.6666666666666666,1,2,0.3,1,10,2.0
3,4183,457,,0.02702702702702703,0.09082017617486725,0.363280704699469,1.0,3.75,0.00659025367016765,0.01234567901234568,0,0,0.02702702702702703,0.058025885318565944,1,0,0,0.6666666666666666,1,2,0.3,1,10,2.0
3,4359,1783,,0.18604651162790697,0.09267640063424948,0.3707056025369979,1.0,3.5,0.004546024759521709,0.01352657004830918,1,0,0.0,0.31524416249564025,8,4,0,0.5555555555555556,8,2,11.3,3,10,2.25
3,4359,1941,,0.09375,0.09267640063424948,0.3707056025369979,1.0,3.5,0.004546024759521709,0.01352657004830918,0,0,0.0,0.18057877962865385,3,1,0,0.5555555555555556,3,2,3.3,3,10,2.25
3,4359,2513,,0.06060606060606061,0.09267640063424948,0.3707056025369979,1.0,3.5,0.004546024759521709,0.01352657004830918,0,0,0.0,0.12038585308576923,2,0,0,0.5555555555555556,2,2,1.8,2,10,2.25
3,4359,457,,0.030303030303030304,0.09267640063424948,0.3707056025369979,1.0,3.5,0.004546024759521709,0.01352657004830918,0,1,0.030303030303030304,0.06286946134619316,1,0,0,0.5555555555555556,1,2,0.3,1,10,2.25
3,4464,1783,,0.2,0.1004542357483534,0.4018169429934136,1.0,4.0,0.0058241276143508585,0.013675213675213675,1,0,0.0,0.3335621924974955,9,2,0,0.5,9,2,10.8,4,10,2.5
3,4464,1941,,0.11764705882352941,0.1004542357483534,0.4018169429934136,1.0,4.0,0.0058241276143508585,0.013675213675213675,0,0,0.0,0.22645540682891918,4,1,0,0.5,4,2,4.3,3,10,2.5
3,4464,2513,,0.02702702702702703,0.1004542357483534,0.4018169429934136,1.0,4.0,0.0058241276143508585,0.013675213675213675,0,1,0.0,0.056613851707229795,1,0,0,0.5,1,2,0.3,1,10,2.5
3,4464,457,,0.05714285714285714,0.1004542357483534,0.4018169429934136,1.0,4.0,0.0058241276143508585,0.013675213675213675,0,0,0.05714285714285714,0.11826247919781652,2,0,0,0.5,2,2,1.8,2,10,2.5
3,45,1783,,0.16666666666666666,0.1538208168642951,0.6152832674571804,1.0,4.0,0.0006001760169142883,0.025396825396825397,0,0,0.0,0.30304576336566325,6,0,2,0.0,6,2,8.8,4,10,3.25
3,45,1941,,0.18181818181818182,0.1538208168642951,0.6152832674571804,1.0,4.0,0.0006001760169142883,0.025396825396825397,1,0,0.0,0.3086066999241839,4,0,1,0.0,4,2,4.8,3,10,3.25
3,45,2513,,0.13043478260869565,0.1538208168642951,0.6152832674571804,1.0,4.0,0.0006001760169142883,0.025396825396825397,0,1,0.0,0.23145502494313788,3,0,2,0.0,3,2,5.8,3,10,3.25
3,45,457,,0.13636363636363635,0.1538208168642951,0.6152832674571804,1.0,4.0,0.0006001760169142883,0.025396825396825397,0,0,0.13636363636363635,0.24174688920761409,3,0,2,0.0,3,2,5.8,3,10,3.25
3,473,1783,,0.15517241379310345,0.0860005502567865,0.344002201027146,1.0,4.5,0.0021269470542803403,0.010256410256410256,1,0,0.0,0.27235238970096104,9,4,0,0.6,9,2,12.8,4,10,2.75
3,473,1941,,0.0625,0.0860005502567865,0.344002201027146,1.0,4.5,0.0021269470542803403,0.010256410256410256,0,0,0.0,0.1386750490563073,3,0,0,0.6,3,2,2.3,2,10,2.75
3,473,2513,,0.0625,0.0860005502567865,0.344002201027146,1.0,4.5,0.0021269470542803403,0.010256410256410256,0,1,0.0,0.1386750490563073,3,2,0,0.6,3,2,4.3,2,10,2.75
3,473,457,,0.06382978723404255,0.0860005502567865,0.344002201027146,1.0,4.5,0.0021269470542803403,0.010256410256410256,0,0,0.06382978723404255,0.14484136487558028,3,1,0,0.6,3,2,3.8,3,10,2.75
3,4825,1783,,0.14285714285714285,0.21186974789915966,0.8474789915966386,1.0,4.5,0.01777044641385966,0.03333333333333333,0,0,0.0,0.2727723627949905,5,0,2,1.0,5,2,7.8,4,10,3.75
3,4825,1941,,0.4117647058823529,0.21186974789915966,0.8474789915966386,1.0,4.5,0.01777044641385966,0.03333333333333333,1,0,0.0,0.5833333333333334,7,1,1,1.0,7,2,9.3,5,10,3.75
3,4825,2513,,0.14285714285714285,0.21186974789915966,0.8474789915966386,1.0,4.5,0.01777044641385966,0.03333333333333333,0,1,0.0,0.25000000000000006,3,0,2,1.0,3,2,5.8,3,10,3.75
3,4825,457,,0.15,0.21186974789915966,0.8474789915966386,1.0,4.5,0.01777044641385966,0.03333333333333333,0,0,0.15,0.26111648393354675,3,0,2,1.0,3,2,5.8,3,10,3.75
3,4830,1783,,0.14285714285714285,0.14464285714285713,0.5785714285714285,1.0,3.5,1.2755102040816335e-05,0.025925925925925925,0,0,0.0,0.2727723627949905,5,0,2,0.0,5,2,7.8,4,10,3.25
3,4830,1941,,0.14285714285714285,0.14464285714285713,0.5785714285714285,1.0,3.5,1.2755102040816335e-05,0.025925925925925925,0,0,0.0,0.25000000000000006,3,0,1,0.0,3,2,3.8,3,10,3.25
3,4830,2513,,0.14285714285714285,0.14464285714285713,0.5785714285714285,1.0,3.5,1.2755102040816335e-05,0.025925925925925925,0,1,0.0,0.25000000000000006,3,0,2,0.0,3,2,5.8,3,10,3.25
3,4830,457,,0.15,0.14464285714285713,0.5785714285714285,1.0,3.5,1.2755102040816335e-05,0.025925925925925925,1,0,0.15,0.26111648393354675,3,0,2,0.0,3,2,5.8,3,10,3.25
3,4942,1783,,0.13157894736842105,0.2060549100022784,0.8242196400091136,1.0,5.0,0.0024912143913295116,0.02962962962962963,0,1,0.0,0.24397501823713327,5,0,3,0.3333333333333333,5,2,7.8,5,10,5.0
3,4942,1941,,0.22727272727272727,0.2060549100022784,0.8242196400091136,1.0,5.0,0.0024912143913295116,0.02962962962962963,0,0,0.0,0.372677996249965,5,1,1,0.3333333333333333,5,2,7.3,5,10,5.0
3,4942,2513,,0.22727272727272727,0.2060549100022784,0.8242196400091136,1.0,5.0,0.0024912143913295116,0.02962962962962963,0,0,0.0,0.372677996249965,5,1,3,0.3333333333333333,5,2,8.8,5,10,5.0
3,4942,457,,0.23809523809523808,0.2060549100022784,0.8242196400091136,1.0,5.0,0.0024912143913295116,0.02962962962962963,1,0,0.23809523809523808,0.3892494720807615,5,1,3,0.3333333333333333,5,2,8.8,5,10,5.0
3,4990,1783,,0.16,0.09836707152496627,0.39346828609986506,1.0,4.25,0.0021743393051298445,0.012592592592592593,1,0,0.0,0.2760262237369417,8,2,1,0.2222222222222222,8,2,10.8,4,10,3.0
3,4990,1941,,0.10526315789473684,0.09836707152496627,0.39346828609986506,1.0,4.25,0.0021743393051298445,0.012592592592592593,0,0,0.0,0.21081851067789195,4,0,1,0.2222222222222222,4,2,4.8,3,10,3.0
3,4990,2513,,0.07692307692307693,0.09836707152496627,0.39346828609986506,1.0,4.25,0.0021743393051298445,0.012592592592592593,0,0,0.0,0.15811388300841897,3,0,1,0.2222222222222222,3,2,4.3,3,10,3.0
3,4990,457,,0.05128205128205128,0.09836707152496627,0.39346828609986506,1.0,4.25,0.0021743393051298445,0.012592592592592593,0,1,0.05128205128205128,0.11009637651263607,2,0,1,0.2222222222222222,2,2,2.8,2,10,3.0
3,5061,1783,,0.07317073170731707,0.07755194218608852,0.3102077687443541,1.0,2.25,0.0011561610479097865,0.0125,0,0,0.0,0.1417366773784602,3,0,0,0.25,3,2,2.3,2,10,2.0
3,5061,1941,,0.037037037037037035,0.07755194218608852,0.3102077687443541,1.0,2.25,0.0011561610479097865,0.0125,0,1,0.0,0.07216878364870323,1,0,0,0.25,1,2,0.3,1,10,2.0
3,5061,2513,,0.12,0.07755194218608852,0.3102077687443541,1.0,2.25,0.0011561610479097865,0.0125,1,0,0.0,0.21650635094610968,3,1,0,0.25,3,2,3.8,3,10,2.0
3,5061,457,,0.08,0.07755194218608852,0.3102077687443541,1.0,2.25,0.0011561610479097865,0.0125,0,0,0.08,0.15075567228888181,2,1,0,0.25,2,2,2.3,2,10,2.0
3,522,1783,,0.125,0.07828398453398454,0.31313593813593815,1.0,2.5,0.002357444281983863,0.013071895424836602,1,0,0.0,0.2291746242570528,5,0,0,0.0,5,2,4.3,2,10,1.5
3,522,1941,,0.11538461538461539,0.07828398453398454,0.31313593813593815,1.0,2.5,0.002357444281983863,0.013071895424836602,0,0,0.0,0.2100420126042015,3,0,0,0.0,3,2,2.3,2,10,1.5
3,522,2513,,0.03571428571428571,0.07828398453398454,0.31313593813593815,1.0,2.5,0.002357444281983863,0.013071895424836602,0,1,0.0,0.0700140042014005,1,0,0,0.0,1,2,0.3,1,10,1.5
3,522,457,,0.037037037037037035,0.07828398453398454,0.31313593813593815,1.0,2.5,0.002357444281983863,0.013071895424836602,0,0,0.037037037037037035,0.07312724241271307,1,0,0,0.0,1,2,0.3,1,10,1.5
3,5605,1783,,0.11363636363636363,0.0862047898338221,0.3448191593352884,1.0,3.0,0.0005983117763578458,0.012698412698412698,1,0,0.0,0.20619652471058064,5,1,0,0.375,5,2,5.3,3,10,2.5
3,5605,1941,,0.1,0.0862047898338221,0.3448191593352884,1.0,3.0,0.0005983117763578458,0.012698412698412698,0,0,0.0,0.18898223650461363,3,1,0,0.375,3,2,3.3,3,10,2.5
3,5605,2513,,0.06451612903225806,0.0862047898338221,0.3448191593352884,1.0,3.0,0.0005983117763578458,0.012698412698412698,0,1,0.0,0.12598815766974242,2,1,0,0.375,2,2,2.3,2,10,2.5
3,5605,457,,0.06666666666666667,0.0862047898338221,0.3448191593352884,1.0,3.0,0.0005983117763578458,0.012698412698412698,0,0,0.06666666666666667,0.1315903389919538,2,1,0,0.375,2,2,2.3,2,10,2.5
3,5855,1783,,0.02631578947368421,0.06675210754158123,0.2670084301663249,1.0,1.5,0.001335185272570602,0.012121212121212121,0,1,0.0,0.05698028822981897,1,0,0,0.5,1,2,0.3,1,10,1.5
3,5855,1941,,0.045454545454545456,0.06675210754158123,0.2670084301663249,1.0,1.5,0.001335185272570602,0.012121212121212121,0,0,0.0,0.08703882797784893,1,0,0,0.5,1,2,0.3,1,10,1.5
3,5855,2513,,0.09523809523809523,0.06675210754158123,0.2670084301663249,1.0,1.5,0.001335185272570602,0.012121212121212121,0,0,0.0,0.17407765595569785,2,1,0,0.5,2,2,2.3,2,10,1.5
3,5855,457,,0.1,0.06675210754158123,0.2670084301663249,1.0,1.5,0.001335185272570602,0.012121212121212121,1,0,0.1,0.18181818181818182,2,1,0,0.5,2,2,2.3,2,10,1.5
3,774,1783,,0.21621621621621623,0.157330451569582,0.629321806278328,1.0,4.5,0.00729081920021133,0.023529411764705882,0,0,0.0,0.3666793988112845,8,4,0,1.0,8,2,11.8,4,10,2.5
3,774,1941,,0.03571428571428571,0.157330451569582,0.629321806278328,1.0,4.5,0.00729081920021133,0.023529411764705882,0,1,0.0,0.0700140042014005,1,0,0,1.0,1,2,0.3,1,10,2.5
3,774,2513,,0.16,0.157330451569582,0.629321806278328,1.0,4.5,0.00729081920021133,0.023529411764705882,0,0,0.0,0.280056016805602,4,3,0,1.0,4,2,6.3,2,10,2.5
3,774,457,,0.21739130434782608,0.157330451569582,0.629321806278328,1.0,4.5,0.00729081920021133,0.023529411764705882,1,0,0.21739130434782608,0.36563621206356534,5,3,0,1.0,5,2,7.8,3,10,2.5
3,888,1783,,0.1875,0.08656228343728344,0.34624913374913374,1.0,3.75,0.0060513198597105826,0.01149425287356322,1,0,0.0,0.3158380828546184,9,1,0,0.5,9,2,9.3,3,10,2.0
3,888,1941,,0.10810810810810811,0.08656228343728344,0.34624913374913374,1.0,3.75,0.0060513198597105826,0.01149425287356322,0,0,0.0,0.214422506967559,4,1,0,0.5,4,2,4.3,3,10,2.0
3,888,2513,,0.025,0.08656228343728344,0.34624913374913374,1.0,3.75,0.0060513198597105826,0.01149425287356322,0,1,0.0,0.05360562674188975,1,0,0,0.5,1,2,0.3,1,10,2.0
3,888,457,,0.02564102564102564,0.08656228343728344,0.34624913374913374,1.0,3.75,0.0060513198597105826,0.01149425287356322,0,0,0.02564102564102564,0.05598925109558543,1,0,0,0.5,1,2,0.3,1,10,2.0
3,901,1783,,0.15789473684210525,0.19280042992857638,0.7712017197143055,1.0,5.0,0.0028821381862558456,0.02777777777777778,0,1,0.0,0.2834733547569204,6,0,3,0.5,6,2,8.8,5,10,4.5
3,901,1941,,0.2727272727272727,0.19280042992857638,0.7712017197143055,1.0,5.0,0.0028821381862558456,0.02777777777777778,1,0,0.0,0.43301270189221935,6,1,1,0.5,6,2,8.3,5,10,4.5
3,901,2513,,0.16666666666666666,0.19280042992857638,0.7712017197143055,1.0,5.0,0.0028821381862558456,0.02777777777777778,0,0,0.0,0.2886751345948129,4,0,3,0.5,4,2,6.8,4,10,4.5
3,901,457,,0.17391304347826086,0.19280042992857638,0.7712017197143055,1.0,5.0,0.0028821381862558456,0.02777777777777778,0,0,0.17391304347826086,0.30151134457776363,4,0,3,0.5,4,2,6.8,4,10,4.5
3,907,1783,,0.2777777777777778,0.23402777777777778,0.9361111111111111,1.0,6.5,0.0013290895061728394,0.03209876543209877,1,0,0.0,0.44543540318737396,10,2,3,0.8,10,2,14.8,6,10,5.25
3,907,1941,,0.2,0.23402777777777778,0.9361111111111111,1.0,6.5,0.0013290895061728394,0.03209876543209877,0,1,0.0,0.3402069087198859,5,1,1,0.8,5,2,6.8,4,10,5.25
3,907,2513,,0.25,0.23402777777777778,0.9361111111111111,1.0,6.5,0.0013290895061728394,0.03209876543209877,0,0,0.0,0.4082482904638631,6,1,3,0.8,6,2,10.3,6,10,5.25
3,907,457,,0.20833333333333334,0.23402777777777778,0.9361111111111111,1.0,6.5,0.0013290895061728394,0.03209876543209877,0,0,0.20833333333333334,0.3553345272593508,5,1,3,0.8,5,2,8.8,5,10,5.25
