usuario,hotel_recomendado,propiedad,hotel_consumido,attribute_popularity,attribute_popularity_rank,inverse_popularity,commonality_score
3,2617,located_in_city:Nashville,,1,0.0,1.0,0
3,2617,"has_name:Union Station Hotel Nashville, Autograph Collection",,1,0.0,1.0,0
3,2617,has_rating:4.0 stars,,2,0.75,0.5,0
3,2617,in_state:TN,,1,0.0,1.0,0
3,2617,has_review_count:243 reviews,,1,0.0,1.0,0
3,2617,"has_coordinates:(36.1573, -86.7849)",,1,0.0,1.0,0
3,2617,status:open,,5,0.9807692307692307,0.2,0
3,2963,has_category:Public Services & Government,,4,0.9056603773584906,0.25,0
3,2963,has_category:Observatories,,1,0.0,1.0,0
3,2963,has_category:Venues & Event Spaces,,1,0.0,1.0,0
3,2963,has_category:Local Flavor,,2,0.6981132075471698,0.5,0
3,2963,has_category:Landmarks & Historical Buildings,,4,0.9056603773584906,0.25,0
3,2963,has_category:Event Planning & Services,,2,0.6981132075471698,0.5,0
3,2963,has_category:Tours,,3,0.8301886792452831,0.3333333333333333,0
3,2963,has_category:Arts & Entertainment,,2,0.6981132075471698,0.5,0
3,2963,has_review_count:160 reviews,,1,0.0,1.0,0
3,2963,in_state:PA,,5,0.9811320754716981,0.2,0
3,2963,has_attribute:WheelchairAccessible=True,,1,0.0,1.0,0
3,2963,has_attribute:ByAppointmentOnly=False,,2,0.6981132075471698,0.5,0
3,2963,has_attribute:GoodForKids=True,,2,0.6981132075471698,0.5,0
3,2963,has_attribute:BusinessAcceptsCreditCards=True,,3,0.8301886792452831,0.3333333333333333,0
3,2963,has_attribute:WiFi=free,,3,0.8301886792452831,0.3333333333333333,0
3,2963,located_in_city:Philadelphia,,4,0.9056603773584906,0.25,0
3,2963,has_rating:4.0 stars,,2,0.6981132075471698,0.5,0
3,2963,has_postal_code:19103,,1,0.0,1.0,0
3,2963,status:closed,,1,0.0,1.0,0
3,2963,has_name:One Liberty Observation Deck,,1,0.0,1.0,0
3,2963,"has_coordinates:(39.9527, -75.1681)",,1,0.0,1.0,0
3,2972,status:open,,5,0.9818181818181818,0.2,0
3,2972,has_category:Seafood,,1,0.0,1.0,0
3,2972,has_category:Public Services & Government,,4,0.9272727272727272,0.25,0
3,2972,has_category:Boat Tours,,1,0.0,1.0,0
3,2972,has_category:Restaurants,,2,0.7454545454545455,0.5,0
3,2972,has_category:Landmarks & Historical Buildings,,4,0.9272727272727272,0.25,0
3,2972,has_category:Tours,,3,0.8727272727272727,0.3333333333333333,0
3,2972,has_category:Shopping,,1,0.0,1.0,0
3,2972,has_category:Shopping Centers,,1,0.0,1.0,0
3,2972,has_category:Local Flavor,,2,0.7454545454545455,0.5,0
3,2972,has_rating:4.0 stars,,2,0.7454545454545455,0.5,0
3,2972,has_attribute:GoodForKids=True,,2,0.7454545454545455,0.5,0
3,2972,located_in_city:Santa Barbara,,1,0.0,1.0,0
3,2972,in_state:CA,,1,0.0,1.0,0
3,2972,has_name:Stearns Wharf,,1,0.0,1.0,0
3,2972,"has_coordinates:(34.4100, -119.6855)",,1,0.0,1.0,0
3,2972,has_review_count:297 reviews,,1,0.0,1.0,0
3,2972,has_postal_code:93190,,1,0.0,1.0,0
3,3069,has_attribute:WiFi=no,,1,0.0,1.0,0
3,3069,has_rating:2.0 stars,,1,0.0,1.0,0
3,3069,"has_coordinates:(27.9807, -82.5351)",,1,0.0,1.0,0
3,3069,status:open,,5,0.9814814814814815,0.2,0
3,3069,has_name:Avis Rent-A-Car - Tampa Intl Airport,,1,0.0,1.0,0
3,3069,has_review_count:130 reviews,,1,0.0,1.0,0
3,3069,in_state:FL,,1,0.0,1.0,0
3,3069,has_postal_code:33607,,1,0.0,1.0,0
3,3069,located_in_city:Tampa,,1,0.0,1.0,0
3,3069,has_category:Car Rental,,1,0.0,1.0,0
3,3119,has_attribute:GoodForDancing=True,,1,0.0,1.0,0
3,3119,has_attribute:NoiseLevel=quiet,,1,0.0,1.0,0
3,3119,has_attribute:DogsAllowed=True,,1,0.0,1.0,0
3,3119,has_attribute:RestaurantsGoodForGroups=True,,1,0.0,1.0,0
3,3119,"has_attribute:Music={dj: True, background_music: False, jukebox: False, live: False, video: False, karaoke: False}",,1,0.0,1.0,0
3,3119,"has_attribute:BusinessParking={garage: False, street: False, validated: False, lot: False, valet: False}",,1,0.0,1.0,0
3,3119,has_attribute:Alcohol=full_bar,,1,0.0,1.0,0
3,3119,has_attribute:WiFi=free,,3,0.8840579710144928,0.3333333333333333,0
3,3119,has_attribute:OutdoorSeating=True,,1,0.0,1.0,0
3,3119,has_attribute:RestaurantsPriceRange2=3,,1,0.0,1.0,0
3,3119,has_attribute:ByAppointmentOnly=True,,1,0.0,1.0,0
3,3119,has_attribute:BusinessAcceptsCreditCards=True,,3,0.8840579710144928,0.3333333333333333,0
3,3119,has_attribute:CoatCheck=True,,1,0.0,1.0,0
3,3119,has_attribute:HasTV=True,,1,0.0,1.0,0
3,3119,has_attribute:HappyHour=True,,1,0.0,1.0,0
3,3119,"has_attribute:Ambience={romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}",,1,0.0,1.0,0
3,3119,"has_name:The Roosevelt New Orleans, A Waldorf Astoria Hotel",,1,0.0,1.0,0
3,3119,has_postal_code:70112,,1,0.0,1.0,0
3,3119,"has_coordinates:(29.9543, -90.0723)",,1,0.0,1.0,0
3,3119,has_category:Wedding Planning,,1,0.0,1.0,0
3,3119,has_category:Bars,,1,0.0,1.0,0
3,3119,has_category:Caterers,,1,0.0,1.0,0
3,3119,has_category:Nightlife,,1,0.0,1.0,0
3,3119,has_category:Event Planning & Services,,2,0.8260869565217391,0.5,0
3,3119,status:open,,5,0.9855072463768116,0.2,0
3,3119,located_in_city:New Orleans,,1,0.0,1.0,0
3,3119,has_review_count:517 reviews,,1,0.0,1.0,0
3,3119,in_state:LA,,1,0.0,1.0,0
3,3119,has_rating:4.0 stars,,2,0.8260869565217391,0.5,0
3,3136,located_in_city:New Orleans,,1,0.0,1.0,0
3,3136,has_category:Arts & Entertainment,,2,0.7222222222222222,0.5,0
3,3136,has_category:Transportation,,1,0.0,1.0,0
3,3136,has_category:Public Transportation,,1,0.0,1.0,0
3,3136,has_category:Local Flavor,,2,0.7222222222222222,0.5,0
3,3136,in_state:LA,,1,0.0,1.0,0
3,3136,"has_coordinates:(29.9336, -90.0700)",,1,0.0,1.0,0
3,3136,has_attribute:ByAppointmentOnly=False,,2,0.7222222222222222,0.5,0
3,3136,has_attribute:GoodForKids=True,,2,0.7222222222222222,0.5,0
3,3136,has_attribute:WiFi=no,,1,0.0,1.0,0
3,3136,has_review_count:298 reviews,,1,0.0,1.0,0
3,3136,has_postal_code:70130,,1,0.0,1.0,0
3,3136,status:open,,5,0.9814814814814815,0.2,0
3,3136,has_rating:4.0 stars,,2,0.7222222222222222,0.5,0
3,3136,has_name:St. Charles Streetcar Line,,1,0.0,1.0,0
3,3165,in_state:LA,,1,0.0,1.0,0
3,3165,located_in_city:New Orleans,,1,0.0,1.0,0
3,3165,has_name:Harrah's New Orleans,,1,0.0,1.0,0
3,3165,status:open,,5,0.9827586206896551,0.2,0
3,3165,has_attribute:RestaurantsPriceRange2=2,,2,0.7586206896551724,0.5,0
3,3165,has_attribute:DogsAllowed=False,,1,0.0,1.0,0
3,3165,has_attribute:BusinessAcceptsCreditCards=True,,3,0.8620689655172413,0.3333333333333333,0
3,3165,has_attribute:GoodForKids=False,,1,0.0,1.0,0
3,3165,has_attribute:WiFi=free,,3,0.8620689655172413,0.3333333333333333,0
3,3165,has_attribute:RestaurantsGoodForGroups=True,,1,0.0,1.0,0
3,3165,"has_attribute:BusinessParking={garage: False, street: False, validated: False, lot: False, valet: False}",,1,0.0,1.0,0
3,3165,has_attribute:ByAppointmentOnly=False,,2,0.7586206896551724,0.5,0
3,3165,has_attribute:BusinessAcceptsBitcoin=False,,1,0.0,1.0,0
3,3165,has_rating:3.5 stars,,1,0.0,1.0,0
3,3165,has_category:Arts & Entertainment,,2,0.7586206896551724,0.5,0
3,3165,has_category:Event Planning & Services,,2,0.7586206896551724,0.5,0
3,3165,has_category:Casinos,,1,0.0,1.0,0
3,3165,"has_coordinates:(29.9481, -90.0656)",,1,0.0,1.0,0
3,3165,has_postal_code:70130,,1,0.0,1.0,0
3,3165,has_review_count:691 reviews,,1,0.0,1.0,0
3,3178,has_rating:2.0 stars,,1,0.0,1.0,0
3,3178,status:open,,5,0.9607843137254902,0.2,0
3,3178,"has_coordinates:(39.9584, -75.1954)",,1,0.0,1.0,0
3,3178,has_name:Megabus,,1,0.0,1.0,0
3,3178,has_review_count:415 reviews,,1,0.0,1.0,0
3,3178,has_postal_code:19104,,1,0.0,1.0,0
3,3178,has_category:Transportation,,1,0.0,1.0,0
3,3178,in_state:PA,,5,0.9607843137254902,0.2,0
3,3178,located_in_city:Philadelphia,,4,0.9411764705882353,0.25,0
3,3209,has_category:Transportation,,1,0.0,1.0,0
3,3209,has_category:Public Transportation,,1,0.0,1.0,0
3,3209,has_category:Public Services & Government,,4,0.9230769230769231,0.25,0
3,3209,has_category:Train Stations,,1,0.0,1.0,0
3,3209,has_name:30th Street Station,,1,0.0,1.0,0
3,3209,located_in_city:Philadelphia,,4,0.9230769230769231,0.25,0
3,3209,"has_coordinates:(39.9558, -75.1820)",,1,0.0,1.0,0
3,3209,has_postal_code:19104,,1,0.0,1.0,0
3,3209,status:open,,5,0.9615384615384616,0.2,0
3,3209,has_attribute:WiFi=free,,3,0.8653846153846154,0.3333333333333333,0
3,3209,has_attribute:ByAppointmentOnly=False,,2,0.7692307692307693,0.5,0
3,3209,has_rating:4.0 stars,,2,0.7692307692307693,0.5,0
3,3209,in_state:PA,,5,0.9615384615384616,0.2,0
3,3209,has_review_count:381 reviews,,1,0.0,1.0,0
3,3237,has_name:The Big Bus Company,,1,0.0,1.0,0
3,3237,has_rating:3.5 stars,,1,0.0,1.0,0
3,3237,in_state:PA,,5,0.9622641509433962,0.2,0
3,3237,has_category:Transportation,,1,0.0,1.0,0
3,3237,has_category:Wedding Planning,,1,0.0,1.0,0
3,3237,has_category:Bus Tours,,1,0.0,1.0,0
3,3237,has_category:Event Planning & Services,,2,0.7924528301886793,0.5,0
3,3237,has_category:Tours,,3,0.8490566037735849,0.3333333333333333,0
3,3237,has_review_count:150 reviews,,1,0.0,1.0,0
3,3237,located_in_city:Philadelphia,,4,0.9245283018867925,0.25,0
3,3237,has_postal_code:19106,,4,0.9245283018867925,0.25,0
3,3237,status:open,,5,0.9622641509433962,0.2,0
3,3237,has_attribute:BusinessAcceptsCreditCards=True,,3,0.8490566037735849,0.3333333333333333,0
3,3237,has_attribute:WiFi=no,,1,0.0,1.0,0
3,3237,"has_coordinates:(39.9505, -75.1508)",,1,0.0,1.0,0
3,3484,status:open,,5,0.9607843137254902,0.2,0
3,3484,located_in_city:Philadelphia,,4,0.9215686274509803,0.25,0
3,3484,has_postal_code:19106,,4,0.9215686274509803,0.25,0
3,3484,has_name:PHLASH,,1,0.0,1.0,0
3,3484,in_state:PA,,5,0.9607843137254902,0.2,0
3,3484,"has_coordinates:(39.9566, -75.1650)",,1,0.0,1.0,0
3,3484,has_category:Transportation,,1,0.0,1.0,0
3,3484,has_category:Buses,,1,0.0,1.0,0
3,3484,has_review_count:41 reviews,,1,0.0,1.0,0
3,3484,has_rating:3.5 stars,,1,0.0,1.0,0
3,3732,has_attribute:WiFi=free,,3,0.8620689655172413,0.3333333333333333,0
3,3732,has_attribute:ByAppointmentOnly=False,,2,0.7586206896551724,0.5,0
3,3732,has_attribute:RestaurantsDelivery=False,,2,0.7586206896551724,0.5,0
3,3732,"has_attribute:BusinessParking={garage: False, street: False, validated: False, lot: False, valet: False}",,1,0.0,1.0,0
3,3732,"has_attribute:GoodForMeal={dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",,1,0.0,1.0,0
3,3732,has_attribute:BusinessAcceptsCreditCards=True,,3,0.8620689655172413,0.3333333333333333,0
3,3732,has_attribute:RestaurantsPriceRange2=2,,2,0.7586206896551724,0.5,0
3,3732,has_category:Airports,,1,0.0,1.0,0
3,3732,has_category:Parking,,1,0.0,1.0,0
3,3732,has_category:Shopping,,1,0.0,1.0,0
3,3732,has_category:Shopping Centers,,1,0.0,1.0,0
3,3732,has_category:Automotive,,1,0.0,1.0,0
3,3732,located_in_city:Tampa,,1,0.0,1.0,0
3,3732,has_name:Tampa International Airport,,1,0.0,1.0,0
3,3732,has_review_count:1849 reviews,,1,0.0,1.0,0
3,3732,has_rating:4.0 stars,,2,0.7586206896551724,0.5,0
3,3732,status:open,,5,0.9827586206896551,0.2,0
3,3732,"has_coordinates:(27.9808, -82.5347)",,1,0.0,1.0,0
3,3732,in_state:FL,,1,0.0,1.0,0
3,3732,has_postal_code:33607,,1,0.0,1.0,0
3,3737,has_postal_code:19107,,1,0.0,1.0,0
3,3737,has_review_count:250 reviews,,1,0.0,1.0,0
3,3737,has_name:Septa 5th Street Station,,1,0.0,1.0,0
3,3737,has_rating:2.0 stars,,1,0.0,1.0,0
3,3737,has_category:Transportation,,1,0.0,1.0,0
3,3737,has_category:Public Transportation,,1,0.0,1.0,0
3,3737,located_in_city:Philadelphia,,4,0.9423076923076923,0.25,0
3,3737,"has_coordinates:(39.9507, -75.1491)",,1,0.0,1.0,0
3,3737,status:open,,5,0.9615384615384616,0.2,0
3,3737,in_state:PA,,5,0.9615384615384616,0.2,0
3,393,has_attribute:RestaurantsPriceRange2=2,,2,0.8,0.5,0
3,393,has_attribute:BikeParking=True,,1,0.0,1.0,0
3,393,has_attribute:GoodForKids=True,,2,0.8,0.5,0
3,393,has_attribute:RestaurantsTakeOut=True,,1,0.0,1.0,0
3,393,has_attribute:Caters=False,,1,0.0,1.0,0
3,393,has_attribute:RestaurantsDelivery=True,,1,0.0,1.0,0
3,393,"has_attribute:BusinessParking={garage: False, street: False, validated: False, lot: True, valet: False}",,1,0.0,1.0,0
3,393,has_attribute:BusinessAcceptsCreditCards=True,,3,0.8769230769230769,0.3333333333333333,0
3,393,has_rating:3.5 stars,,1,0.0,1.0,0
3,393,status:open,,5,0.9692307692307692,0.2,0
3,393,has_review_count:405 reviews,,1,0.0,1.0,0
3,393,has_category:Shopping,,1,0.0,1.0,0
3,393,has_category:Fruits & Veggies,,1,0.0,1.0,0
3,393,has_category:Home & Garden,,1,0.0,1.0,0
3,393,has_category:Farms,,1,0.0,1.0,0
3,393,has_category:Specialty Food,,1,0.0,1.0,0
3,393,has_category:Pick Your Own Farms,,1,0.0,1.0,0
3,393,has_category:Farmers Market,,1,0.0,1.0,0
3,393,has_category:Arts & Entertainment,,2,0.8,0.5,0
3,393,has_category:Food,,1,0.0,1.0,0
3,393,has_category:Nurseries & Gardening,,1,0.0,1.0,0
3,393,has_category:Tours,,3,0.8769230769230769,0.3333333333333333,0
3,393,in_state:PA,,5,0.9692307692307692,0.2,0
3,393,has_postal_code:19063,,1,0.0,1.0,0
3,393,"has_coordinates:(39.8842, -75.4126)",,1,0.0,1.0,0
3,393,has_name:Linvilla Orchards,,1,0.0,1.0,0
3,393,located_in_city:Media,,1,0.0,1.0,0
3,4088,has_postal_code:63102,,1,0.0,1.0,0
3,4088,has_category:Public Services & Government,,4,0.9245283018867925,0.25,0
3,4088,has_category:Tours,,3,0.8679245283018868,0.3333333333333333,0
3,4088,has_category:Active Life,,1,0.0,1.0,0
3,4088,has_category:Arts & Entertainment,,2,0.7169811320754716,0.5,0
3,4088,has_category:Museums,,2,0.7169811320754716,0.5,0
3,4088,has_category:Landmarks & Historical Buildings,,4,0.9245283018867925,0.25,0
3,4088,has_category:Parks,,1,0.0,1.0,0
3,4088,status:open,,5,0.9811320754716981,0.2,0
3,4088,has_name:The Gateway Arch,,1,0.0,1.0,0
3,4088,has_attribute:GoodForKids=True,,2,0.7169811320754716,0.5,0
3,4088,has_attribute:ByAppointmentOnly=False,,2,0.7169811320754716,0.5,0
3,4088,has_review_count:568 reviews,,1,0.0,1.0,0
3,4088,"has_coordinates:(38.6257, -90.1893)",,1,0.0,1.0,0
3,4088,has_rating:4.0 stars,,2,0.7169811320754716,0.5,0
3,4088,located_in_city:Saint Louis,,1,0.0,1.0,0
3,4088,in_state:MO,,1,0.0,1.0,0
3,4122,has_review_count:204 reviews,,1,0.0,1.0,0
3,4122,has_attribute:WiFi=free,,3,0.8461538461538461,0.3333333333333333,0
3,4122,has_attribute:BusinessAcceptsCreditCards=True,,3,0.8461538461538461,0.3333333333333333,0
3,4122,has_attribute:RestaurantsPriceRange2=3,,1,0.0,1.0,0
3,4122,has_postal_code:46204,,1,0.0,1.0,0
3,4122,located_in_city:Indianapolis,,1,0.0,1.0,0
3,4122,has_name:The Alexander,,1,0.0,1.0,0
3,4122,has_category:Event Planning & Services,,2,0.7692307692307693,0.5,0
3,4122,"has_coordinates:(39.7618, -86.1536)",,1,0.0,1.0,0
3,4122,has_rating:4.0 stars,,2,0.7692307692307693,0.5,0
3,4122,in_state:IN,,1,0.0,1.0,0
3,4122,status:open,,5,0.9807692307692307,0.2,0
3,4183,has_attribute:RestaurantsGoodForGroups=True,,1,0.0,1.0,0
3,4183,has_attribute:NoiseLevel=quiet,,1,0.0,1.0,0
3,4183,has_attribute:GoodForKids=True,,2,0.7258064516129032,0.5,0
3,4183,has_attribute:RestaurantsAttire=casual,,1,0.0,1.0,0
3,4183,has_attribute:BusinessAcceptsCreditCards=True,,3,0.8709677419354839,0.3333333333333333,0
3,4183,has_attribute:Alcohol=full_bar,,1,0.0,1.0,0
3,4183,has_attribute:RestaurantsDelivery=False,,2,0.7258064516129032,0.5,0
3,4183,"has_attribute:BusinessParking={garage: False, street: False, validated: False, lot: False, valet: True}",,1,0.0,1.0,0
3,4183,has_attribute:WiFi=free,,3,0.8709677419354839,0.3333333333333333,0
3,4183,"has_attribute:Ambience={romantic: True, intimate: False, touristy: False, hipster: False, divey: False, classy: True, trendy: False, upscale: False, casual: False}",,1,0.0,1.0,0
3,4183,has_attribute:ByAppointmentOnly=True,,1,0.0,1.0,0
3,4183,has_attribute:OutdoorSeating=False,,2,0.7258064516129032,0.5,0
3,4183,has_attribute:HasTV=True,,1,0.0,1.0,0
3,4183,has_attribute:RestaurantsPriceRange2=3,,1,0.0,1.0,0
3,4183,has_attribute:RestaurantsTakeOut=False,,2,0.7258064516129032,0.5,0
3,4183,has_attribute:RestaurantsReservations=True,,2,0.7258064516129032,0.5,0
3,4183,has_name:Le Pavillon Hotel,,1,0.0,1.0,0
3,4183,has_rating:3.5 stars,,1,0.0,1.0,0
3,4183,"has_coordinates:(29.9505, -90.0728)",,1,0.0,1.0,0
3,4183,status:open,,5,0.9838709677419355,0.2,0
3,4183,has_category:Venues & Event Spaces,,1,0.0,1.0,0
3,4183,has_category:Event Planning & Services,,2,0.7258064516129032,0.5,0
3,4183,has_category:Restaurants,,2,0.7258064516129032,0.5,0
3,4183,in_state:LA,,1,0.0,1.0,0
3,4183,located_in_city:New Orleans,,1,0.0,1.0,0
3,4183,has_postal_code:70112,,1,0.0,1.0,0
3,4183,has_review_count:571 reviews,,1,0.0,1.0,0
3,4359,has_category:Museums,,2,0.6896551724137931,0.5,0
3,4359,has_category:Nightlife,,1,0.0,1.0,0
3,4359,has_category:Music Venues,,1,0.0,1.0,0
3,4359,has_category:Travel Services,,2,0.6896551724137931,0.5,0
3,4359,has_category:Event Planning & Services,,2,0.6896551724137931,0.5,0
3,4359,has_category:Arts & Entertainment,,2,0.6896551724137931,0.5,0
3,4359,has_category:Restaurants,,2,0.6896551724137931,0.5,0
3,4359,has_category:Cafes,,1,0.0,1.0,0
3,4359,has_category:Party & Event Planning,,1,0.0,1.0,0
3,4359,status:open,,5,0.9827586206896551,0.2,0
3,4359,has_rating:4.0 stars,,2,0.6896551724137931,0.5,0
3,4359,"has_coordinates:(36.1609, -86.7758)",,1,0.0,1.0,0
3,4359,has_attribute:GoodForKids=True,,2,0.6896551724137931,0.5,0
3,4359,has_attribute:ByAppointmentOnly=False,,2,0.6896551724137931,0.5,0
3,4359,has_attribute:WiFi=no,,1,0.0,1.0,0
3,4359,has_attribute:RestaurantsAttire=casual,,1,0.0,1.0,0
3,4359,has_attribute:BusinessAcceptsCreditCards=True,,3,0.8793103448275862,0.3333333333333333,0
3,4359,has_attribute:DogsAllowed=False,,1,0.0,1.0,0
3,4359,has_postal_code:37201,,1,0.0,1.0,0
3,4359,in_state:TN,,1,0.0,1.0,0
3,4359,has_name:Johnny Cash Museum,,1,0.0,1.0,0
3,4359,located_in_city:Nashville,,1,0.0,1.0,0
3,4359,has_review_count:418 reviews,,1,0.0,1.0,0
3,4464,has_rating:4.5 stars,,3,0.8524590163934426,0.3333333333333333,0
3,4464,has_attribute:GoodForKids=True,,2,0.7377049180327869,0.5,0
3,4464,has_attribute:RestaurantsAttire=casual,,1,0.0,1.0,0
3,4464,has_attribute:RestaurantsTakeOut=False,,2,0.7377049180327869,0.5,0
3,4464,has_attribute:RestaurantsDelivery=False,,2,0.7377049180327869,0.5,0
3,4464,has_attribute:DogsAllowed=False,,1,0.0,1.0,0
3,4464,has_attribute:WiFi=free,,3,0.8524590163934426,0.3333333333333333,0
3,4464,has_attribute:HasTV=True,,1,0.0,1.0,0
3,4464,has_attribute:NoiseLevel=very_loud,,1,0.0,1.0,0
3,4464,has_attribute:ByAppointmentOnly=True,,1,0.0,1.0,0
3,4464,"has_attribute:Ambience={romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: False}",,1,0.0,1.0,0
3,4464,has_attribute:OutdoorSeating=True,,1,0.0,1.0,0
3,4464,has_attribute:BusinessAcceptsCreditCards=True,,3,0.8524590163934426,0.3333333333333333,0
3,4464,has_category:Event Planning & Services,,2,0.7377049180327869,0.5,0
3,4464,has_category:Stadiums & Arenas,,1,0.0,1.0,0
3,4464,has_category:Restaurants,,2,0.7377049180327869,0.5,0
3,4464,has_category:Race Tracks,,1,0.0,1.0,0
3,4464,has_category:Automotive,,1,0.0,1.0,0
3,4464,has_category:Arts & Entertainment,,2,0.7377049180327869,0.5,0
3,4464,has_review_count:214 reviews,,1,0.0,1.0,0
3,4464,has_postal_code:46222,,1,0.0,1.0,0
3,4464,has_name:Indianapolis Motor Speedway,,1,0.0,1.0,0
3,4464,in_state:IN,,1,0.0,1.0,0
3,4464,located_in_city:Indianapolis,,1,0.0,1.0,0
3,4464,status:open,,5,0.9836065573770492,0.2,0
3,4464,"has_coordinates:(39.7905, -86.2337)",,1,0.0,1.0,0
3,45,status:open,,5,0.9622641509433962,0.2,0
3,45,has_category:Professional Services,,1,0.0,1.0,0
3,45,has_category:Airports,,1,0.0,1.0,0
3,45,has_category:Local Services,,1,0.0,1.0,0
3,45,"has_coordinates:(39.8731, -75.2432)",,1,0.0,1.0,0
3,45,has_attribute:WiFi=free,,3,0.8490566037735849,0.3333333333333333,0
3,45,has_attribute:ByAppointmentOnly=False,,2,0.7924528301886793,0.5,0
3,45,has_attribute:BusinessAcceptsCreditCards=True,,3,0.8490566037735849,0.3333333333333333,0
3,45,in_state:PA,,5,0.9622641509433962,0.2,0
3,45,has_rating:2.5 stars,,1,0.0,1.0,0
3,45,located_in_city:Philadelphia,,4,0.9433962264150944,0.25,0
3,45,has_review_count:2149 reviews,,1,0.0,1.0,0
3,45,has_name:Philadelphia International Airport - PHL,,1,0.0,1.0,0
3,45,has_postal_code:19153,,1,0.0,1.0,0
3,473,has_category:Arts & Entertainment,,2,0.75,0.5,0
3,473,has_category:Tours,,3,0.875,0.3333333333333333,0
3,473,has_category:Local Flavor,,2,0.75,0.5,0
3,473,has_category:Music Venues,,1,0.0,1.0,0
3,473,has_category:Restaurants,,2,0.75,0.5,0
3,473,has_category:Museums,,2,0.75,0.5,0
3,473,has_category:Historical Tours,,2,0.75,0.5,0
3,473,has_category:American (Traditional),,1,0.0,1.0,0
3,473,has_category:Nightlife,,1,0.0,1.0,0
3,473,has_category:Cinema,,1,0.0,1.0,0
3,473,has_attribute:BusinessAcceptsCreditCards=True,,3,0.875,0.3333333333333333,0
3,473,has_attribute:RestaurantsPriceRange2=2,,2,0.75,0.5,0
3,473,has_attribute:HappyHour=False,,1,0.0,1.0,0
3,473,has_attribute:OutdoorSeating=False,,2,0.75,0.5,0
3,473,"has_attribute:BusinessParking={garage: False, street: True, validated: False, lot: True, valet: True}",,1,0.0,1.0,0
3,473,has_attribute:BikeParking=True,,1,0.0,1.0,0
3,473,has_attribute:WiFi=no,,1,0.0,1.0,0
3,473,has_attribute:CoatCheck=False,,1,0.0,1.0,0
3,473,"has_attribute:BestNights={monday: False, tuesday: False, friday: True, wednesday: False, thursday: False, sunday: True, saturday: True}",,1,0.0,1.0,0
3,473,has_attribute:Smoking=no,,1,0.0,1.0,0
3,473,"has_attribute:Music={dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}",,1,0.0,1.0,0
3,473,"has_attribute:Ambience={touristy: None, hipster: False, romantic: False, divey: False, intimate: None, trendy: None, upscale: False, classy: True, casual: True}",,1,0.0,1.0,0
3,473,has_attribute:GoodForKids=True,,2,0.75,0.5,0
3,473,has_attribute:NoiseLevel=loud,,1,0.0,1.0,0
3,473,has_attribute:GoodForDancing=False,,1,0.0,1.0,0
3,473,has_attribute:Alcohol=full_bar,,1,0.0,1.0,0
3,473,has_attribute:WheelchairAccessible=True,,1,0.0,1.0,0
3,473,has_attribute:DogsAllowed=False,,1,0.0,1.0,0
3,473,has_attribute:RestaurantsAttire=casual,,1,0.0,1.0,0
3,473,has_attribute:HasTV=True,,1,0.0,1.0,0
3,473,has_attribute:RestaurantsGoodForGroups=True,,1,0.0,1.0,0
3,473,has_rating:4.5 stars,,3,0.875,0.3333333333333333,0
3,473,has_review_count:574 reviews,,1,0.0,1.0,0
3,473,status:open,,5,0.9861111111111112,0.2,0
3,473,has_name:Ryman Auditorium,,1,0.0,1.0,0
3,473,located_in_city:Nashville,,1,0.0,1.0,0
3,473,"has_coordinates:(36.1612, -86.7785)",,1,0.0,1.0,0
3,473,has_postal_code:37219,,1,0.0,1.0,0
3,473,in_state:TN,,1,0.0,1.0,0
3,4825,located_in_city:Philadelphia,,4,0.9387755102040817,0.25,0
3,4825,has_attribute:WiFi=free,,3,0.8367346938775511,0.3333333333333333,0
3,4825,has_attribute:BusinessAcceptsCreditCards=True,,3,0.8367346938775511,0.3333333333333333,0
3,4825,has_attribute:RestaurantsPriceRange2=2,,2,0.7346938775510204,0.5,0
3,4825,has_postal_code:19103,,1,0.0,1.0,0
3,4825,status:open,,5,0.9591836734693877,0.2,0
3,4825,has_category:Event Planning & Services,,2,0.7346938775510204,0.5,0
3,4825,has_name:Club Quarters Philadelphia,,1,0.0,1.0,0
3,4825,has_review_count:402 reviews,,1,0.0,1.0,0
3,4825,has_rating:3.0 stars,,2,0.7346938775510204,0.5,0
3,4825,"has_coordinates:(39.9513, -75.1684)",,1,0.0,1.0,0
3,4825,in_state:PA,,5,0.9591836734693877,0.2,0
3,4830,has_name:Philadelphia International Airport - Terminal F,,1,0.0,1.0,0
3,4830,in_state:PA,,5,0.9615384615384616,0.2,0
3,4830,has_attribute:ByAppointmentOnly=False,,2,0.7884615384615384,0.5,0
3,4830,has_attribute:WiFi=free,,3,0.8653846153846154,0.3333333333333333,0
3,4830,located_in_city:Philadelphia,,4,0.9423076923076923,0.25,0
3,4830,has_postal_code:19153,,1,0.0,1.0,0
3,4830,has_category:Airports,,1,0.0,1.0,0
3,4830,has_category:Airport Terminals,,1,0.0,1.0,0
3,4830,has_rating:2.5 stars,,1,0.0,1.0,0
3,4830,"has_coordinates:(39.8952, -75.2280)",,1,0.0,1.0,0
