usuario,hotel_recomendado,hotel_compartido,valor_metrica
3,104,457,0.18181818181818182
3,104,2513,0.16666666666666666
3,104,1941,0.25
3,104,1783,0.14285714285714285
3,1054,457,0.2727272727272727
3,1054,2513,0.3333333333333333
3,1054,1941,0.4166666666666667
3,1054,1783,0.17857142857142858
3,1093,457,0.09090909090909091
3,1093,2513,0.16666666666666666
3,1093,1941,0.25
3,1093,1783,0.10714285714285714
3,1164,457,0.18181818181818182
3,1164,2513,0.25
3,1164,1941,0.25
3,1164,1783,0.21428571428571427
3,1442,457,0.09090909090909091
3,1442,2513,0.08333333333333333
3,1442,1941,0.3333333333333333
3,1442,1783,0.17857142857142858
3,1487,457,0.36363636363636365
3,1487,2513,0.3333333333333333
3,1487,1941,0.08333333333333333
3,1487,1783,0.14285714285714285
3,1608,457,0.2727272727272727
3,1608,2513,0.16666666666666666
3,1608,1941,0.16666666666666666
3,1608,1783,0.14285714285714285
3,163,457,0.36363636363636365
3,163,2513,0.4166666666666667
3,163,1941,0.4166666666666667
3,163,1783,0.2857142857142857
3,1693,457,0.18181818181818182
3,1693,2513,0.25
3,1693,1941,0.3333333333333333
3,1693,1783,0.32142857142857145
3,1729,457,0.2727272727272727
3,1729,2513,0.25
3,1729,1941,0.16666666666666666
3,1729,1783,0.25
3,2085,457,0.2727272727272727
3,2085,2513,0.16666666666666666
3,2085,1941,0.25
3,2085,1783,0.35714285714285715
3,2101,457,0.2727272727272727
3,2101,2513,0.25
3,2101,1941,0.16666666666666666
3,2101,1783,0.2857142857142857
3,2109,457,0.09090909090909091
3,2109,2513,0.08333333333333333
3,2109,1941,0.3333333333333333
3,2109,1783,0.10714285714285714
3,2290,457,0.09090909090909091
3,2290,2513,0.08333333333333333
3,2290,1941,0.16666666666666666
3,2290,1783,0.03571428571428571
3,2344,457,0.09090909090909091
3,2344,2513,0.08333333333333333
3,2344,1941,0.3333333333333333
3,2344,1783,0.25
3,25,457,0.45454545454545453
3,25,2513,0.3333333333333333
3,25,1941,0.08333333333333333
3,25,1783,0.17857142857142858
3,2557,457,0.09090909090909091
3,2557,2513,0.16666666666666666
3,2557,1941,0.16666666666666666
3,2557,1783,0.10714285714285714
3,2617,457,0.09090909090909091
3,2617,2513,0.16666666666666666
3,2617,1941,0.4166666666666667
3,2617,1783,0.10714285714285714
3,2963,457,0.45454545454545453
3,2963,2513,0.5
3,2963,1941,0.3333333333333333
3,2963,1783,0.35714285714285715
3,2972,457,0.36363636363636365
3,2972,2513,0.4166666666666667
3,2972,1941,0.08333333333333333
3,2972,1783,0.21428571428571427
3,3069,457,0.09090909090909091
3,3069,2513,0.08333333333333333
3,3069,1941,0.08333333333333333
3,3069,1783,0.03571428571428571
3,3119,457,0.09090909090909091
3,3119,2513,0.16666666666666666
3,3119,1941,0.3333333333333333
3,3119,1783,0.10714285714285714
3,3136,457,0.09090909090909091
3,3136,2513,0.16666666666666666
3,3136,1941,0.08333333333333333
3,3136,1783,0.17857142857142858
3,3165,457,0.09090909090909091
3,3165,2513,0.08333333333333333
3,3165,1941,0.4166666666666667
3,3165,1783,0.17857142857142858
3,3178,457,0.2727272727272727
3,3178,2513,0.25
3,3178,1941,0.16666666666666666
3,3178,1783,0.10714285714285714
3,3209,457,0.36363636363636365
3,3209,2513,0.4166666666666667
3,3209,1941,0.25
3,3209,1783,0.21428571428571427
3,3237,457,0.45454545454545453
3,3237,2513,0.4166666666666667
3,3237,1941,0.3333333333333333
3,3237,1783,0.17857142857142858
3,3484,457,0.36363636363636365
3,3484,2513,0.3333333333333333
3,3484,1941,0.16666666666666666
3,3484,1783,0.14285714285714285
3,3732,457,0.09090909090909091
3,3732,2513,0.16666666666666666
3,3732,1941,0.3333333333333333
3,3732,1783,0.17857142857142858
3,3737,457,0.2727272727272727
3,3737,2513,0.25
3,3737,1941,0.16666666666666666
3,3737,1783,0.10714285714285714
3,393,457,0.2727272727272727
3,393,2513,0.25
3,393,1941,0.3333333333333333
3,393,1783,0.17857142857142858
3,4088,457,0.36363636363636365
3,4088,2513,0.4166666666666667
3,4088,1941,0.08333333333333333
3,4088,1783,0.25
3,4122,457,0.09090909090909091
3,4122,2513,0.16666666666666666
3,4122,1941,0.3333333333333333
3,4122,1783,0.10714285714285714
3,4183,457,0.09090909090909091
3,4183,2513,0.08333333333333333
3,4183,1941,0.3333333333333333
3,4183,1783,0.32142857142857145
3,4359,457,0.09090909090909091
3,4359,2513,0.16666666666666666
3,4359,1941,0.25
3,4359,1783,0.2857142857142857
3,4464,457,0.18181818181818182
3,4464,2513,0.08333333333333333
3,4464,1941,0.3333333333333333
3,4464,1783,0.32142857142857145
3,45,457,0.2727272727272727
3,45,2513,0.25
3,45,1941,0.3333333333333333
3,45,1783,0.21428571428571427
3,473,457,0.2727272727272727
3,473,2513,0.25
3,473,1941,0.25
3,473,1783,0.32142857142857145
3,4825,457,0.2727272727272727
3,4825,2513,0.25
3,4825,1941,0.5833333333333334
3,4825,1783,0.17857142857142858
3,4830,457,0.2727272727272727
3,4830,2513,0.25
3,4830,1941,0.25
3,4830,1783,0.17857142857142858
3,4942,457,0.45454545454545453
3,4942,2513,0.4166666666666667
3,4942,1941,0.4166666666666667
3,4942,1783,0.17857142857142858
3,4990,457,0.18181818181818182
3,4990,2513,0.25
3,4990,1941,0.3333333333333333
3,4990,1783,0.2857142857142857
3,5061,457,0.18181818181818182
3,5061,2513,0.25
3,5061,1941,0.08333333333333333
3,5061,1783,0.10714285714285714
3,522,457,0.09090909090909091
3,522,2513,0.08333333333333333
3,522,1941,0.25
3,522,1783,0.17857142857142858
3,5605,457,0.18181818181818182
3,5605,2513,0.16666666666666666
3,5605,1941,0.25
3,5605,1783,0.17857142857142858
3,5855,457,0.18181818181818182
3,5855,2513,0.16666666666666666
3,5855,1941,0.08333333333333333
3,5855,1783,0.03571428571428571
3,774,457,0.45454545454545453
3,774,2513,0.3333333333333333
3,774,1941,0.08333333333333333
3,774,1783,0.2857142857142857
3,888,457,0.09090909090909091
3,888,2513,0.08333333333333333
3,888,1941,0.3333333333333333
3,888,1783,0.32142857142857145
3,901,457,0.36363636363636365
3,901,2513,0.3333333333333333
3,901,1941,0.5
3,901,1783,0.21428571428571427
3,907,457,0.45454545454545453
3,907,2513,0.5
3,907,1941,0.4166666666666667
3,907,1783,0.35714285714285715
