usuario,hotel_recomendado,hotel_compartido,valor_metrica
3,104,457,0.044444444444444446
3,104,2513,0.044444444444444446
3,104,1941,0.06666666666666667
3,104,1783,0.08888888888888889
3,1054,457,0.06666666666666667
3,1054,2513,0.08888888888888889
3,1054,1941,0.1111111111111111
3,1054,1783,0.1111111111111111
3,1093,457,0.022222222222222223
3,1093,2513,0.044444444444444446
3,1093,1941,0.06666666666666667
3,1093,1783,0.06666666666666667
3,1164,457,0.044444444444444446
3,1164,2513,0.06666666666666667
3,1164,1941,0.06666666666666667
3,1164,1783,0.13333333333333333
3,1442,457,0.022222222222222223
3,1442,2513,0.022222222222222223
3,1442,1941,0.08888888888888889
3,1442,1783,0.1111111111111111
3,1487,457,0.08888888888888889
3,1487,2513,0.08888888888888889
3,1487,1941,0.022222222222222223
3,1487,1783,0.08888888888888889
3,1608,457,0.06666666666666667
3,1608,2513,0.044444444444444446
3,1608,1941,0.044444444444444446
3,1608,1783,0.08888888888888889
3,163,457,0.08888888888888889
3,163,2513,0.1111111111111111
3,163,1941,0.1111111111111111
3,163,1783,0.17777777777777778
3,1693,457,0.044444444444444446
3,1693,2513,0.06666666666666667
3,1693,1941,0.08888888888888889
3,1693,1783,0.2
3,1729,457,0.06666666666666667
3,1729,2513,0.06666666666666667
3,1729,1941,0.044444444444444446
3,1729,1783,0.15555555555555556
3,2085,457,0.06666666666666667
3,2085,2513,0.044444444444444446
3,2085,1941,0.06666666666666667
3,2085,1783,0.2222222222222222
3,2101,457,0.06666666666666667
3,2101,2513,0.06666666666666667
3,2101,1941,0.044444444444444446
3,2101,1783,0.17777777777777778
3,2109,457,0.022222222222222223
3,2109,2513,0.022222222222222223
3,2109,1941,0.08888888888888889
3,2109,1783,0.06666666666666667
3,2290,457,0.022222222222222223
3,2290,2513,0.022222222222222223
3,2290,1941,0.044444444444444446
3,2290,1783,0.022222222222222223
3,2344,457,0.022222222222222223
3,2344,2513,0.022222222222222223
3,2344,1941,0.08888888888888889
3,2344,1783,0.15555555555555556
3,25,457,0.1111111111111111
3,25,2513,0.08888888888888889
3,25,1941,0.022222222222222223
3,25,1783,0.1111111111111111
3,2557,457,0.022222222222222223
3,2557,2513,0.044444444444444446
3,2557,1941,0.044444444444444446
3,2557,1783,0.06666666666666667
3,2617,457,0.022222222222222223
3,2617,2513,0.044444444444444446
3,2617,1941,0.1111111111111111
3,2617,1783,0.06666666666666667
3,2963,457,0.1111111111111111
3,2963,2513,0.13333333333333333
3,2963,1941,0.08888888888888889
3,2963,1783,0.2222222222222222
3,2972,457,0.08888888888888889
3,2972,2513,0.1111111111111111
3,2972,1941,0.022222222222222223
3,2972,1783,0.13333333333333333
3,3069,457,0.022222222222222223
3,3069,2513,0.022222222222222223
3,3069,1941,0.022222222222222223
3,3069,1783,0.022222222222222223
3,3119,457,0.022222222222222223
3,3119,2513,0.044444444444444446
3,3119,1941,0.08888888888888889
3,3119,1783,0.06666666666666667
3,3136,457,0.022222222222222223
3,3136,2513,0.044444444444444446
3,3136,1941,0.022222222222222223
3,3136,1783,0.1111111111111111
3,3165,457,0.022222222222222223
3,3165,2513,0.022222222222222223
3,3165,1941,0.1111111111111111
3,3165,1783,0.1111111111111111
3,3178,457,0.06666666666666667
3,3178,2513,0.06666666666666667
3,3178,1941,0.044444444444444446
3,3178,1783,0.06666666666666667
3,3209,457,0.08888888888888889
3,3209,2513,0.1111111111111111
3,3209,1941,0.06666666666666667
3,3209,1783,0.13333333333333333
3,3237,457,0.1111111111111111
3,3237,2513,0.1111111111111111
3,3237,1941,0.08888888888888889
3,3237,1783,0.1111111111111111
3,3484,457,0.08888888888888889
3,3484,2513,0.08888888888888889
3,3484,1941,0.044444444444444446
3,3484,1783,0.08888888888888889
3,3732,457,0.022222222222222223
3,3732,2513,0.044444444444444446
3,3732,1941,0.08888888888888889
3,3732,1783,0.1111111111111111
3,3737,457,0.06666666666666667
3,3737,2513,0.06666666666666667
3,3737,1941,0.044444444444444446
3,3737,1783,0.06666666666666667
3,393,457,0.06666666666666667
3,393,2513,0.06666666666666667
3,393,1941,0.08888888888888889
3,393,1783,0.1111111111111111
3,4088,457,0.08888888888888889
3,4088,2513,0.1111111111111111
3,4088,1941,0.022222222222222223
3,4088,1783,0.15555555555555556
3,4122,457,0.022222222222222223
3,4122,2513,0.044444444444444446
3,4122,1941,0.08888888888888889
3,4122,1783,0.06666666666666667
3,4183,457,0.022222222222222223
3,4183,2513,0.022222222222222223
3,4183,1941,0.08888888888888889
3,4183,1783,0.2
3,4359,457,0.022222222222222223
3,4359,2513,0.044444444444444446
3,4359,1941,0.06666666666666667
3,4359,1783,0.17777777777777778
3,4464,457,0.044444444444444446
3,4464,2513,0.022222222222222223
3,4464,1941,0.08888888888888889
3,4464,1783,0.2
3,45,457,0.06666666666666667
3,45,2513,0.06666666666666667
3,45,1941,0.08888888888888889
3,45,1783,0.13333333333333333
3,473,457,0.06666666666666667
3,473,2513,0.06666666666666667
3,473,1941,0.06666666666666667
3,473,1783,0.2
3,4825,457,0.06666666666666667
3,4825,2513,0.06666666666666667
3,4825,1941,0.15555555555555556
3,4825,1783,0.1111111111111111
3,4830,457,0.06666666666666667
3,4830,2513,0.06666666666666667
3,4830,1941,0.06666666666666667
