usuario,hotel_recomendado,hotel_compartido,valor_metrica
35,104,473,4.0
35,104,880,5.0
35,104,5176,2.0
35,104,522,6.0
35,104,774,8.0
35,104,2344,4.0
35,104,2612,1.0
35,104,3398,5.0
35,104,1442,7.0
35,104,2557,7.0
35,104,4088,3.0
35,104,1436,3.0
35,104,4073,2.0
35,104,4634,2.0
35,104,24,5.0
35,104,5083,3.0
35,104,798,2.0
35,104,3136,5.0
35,104,4143,2.0
35,104,3474,1.0
35,104,2933,4.0
35,104,5292,4.0
35,104,837,1.0
35,104,4683,3.0
35,104,1940,3.0
35,104,1411,1.0
35,104,1152,1.0
35,104,3999,2.0
35,104,1404,1.0
35,104,1093,1.0
35,104,4610,1.0
35,104,5499,1.0
35,1093,104,6.0
35,1093,5292,3.0
35,1093,1940,2.0
35,1093,4683,2.0
35,1093,2933,2.0
35,1093,24,2.0
35,1093,1404,1.0
35,1093,880,7.0
35,1093,473,1.0
35,1093,3136,3.0
35,1093,522,6.0
35,1093,3999,2.0
35,1093,774,8.0
35,1093,1442,9.0
35,1093,2557,8.0
35,1093,1152,2.0
35,1093,1411,3.0
35,1093,2344,5.0
35,1093,4143,5.0
35,1093,4251,1.0
35,1093,958,1.0
35,1093,3081,1.0
35,1093,798,1.0
35,1093,4463,1.0
35,1093,5499,1.0
35,1093,1436,1.0
35,1093,4326,1.0
35,1093,4610,3.0
35,1093,1702,1.0
35,1093,4088,2.0
35,1093,1361,1.0
35,1093,1489,3.0
35,1093,5747,1.0
35,1093,817,1.0
35,1093,3398,2.0
35,1093,3474,1.0
35,1152,1442,10.0
35,1152,1411,10.0
35,1152,880,9.0
35,1152,2557,7.0
35,1152,774,8.0
35,1152,522,11.0
35,1152,2344,8.0
35,1152,817,3.0
35,1152,3398,5.0
35,1152,24,3.0
35,1152,104,4.0
35,1152,5292,2.0
35,1152,4143,5.0
35,1152,2612,2.0
35,1152,4088,4.0
35,1152,3136,2.0
35,1152,5083,1.0
35,1152,4634,1.0
35,1152,473,2.0
35,1152,5176,1.0
35,1152,4073,1.0
35,1152,798,1.0
35,1361,24,2.0
35,1361,5083,1.0
35,1361,4143,4.0
35,1361,4326,5.0
35,1361,1442,4.0
35,1361,5176,2.0
35,1361,522,4.0
35,1361,3398,1.0
35,1361,774,3.0
35,1361,104,3.0
35,1361,4088,4.0
35,1361,3136,2.0
35,1361,4634,1.0
35,1361,3474,1.0
35,1361,2344,1.0
35,1361,473,2.0
35,1361,5499,4.0
35,1361,1436,4.0
35,1361,958,4.0
35,1361,4251,3.0
35,1361,4463,4.0
35,1361,1702,4.0
35,1361,5747,3.0
35,1361,2557,2.0
35,1361,4432,1.0
35,1361,1489,4.0
35,1361,880,3.0
35,1361,3081,3.0
35,1361,4610,4.0
35,1361,1093,4.0
35,1361,5175,3.0
35,1361,1940,2.0
35,1361,1963,2.0
35,1361,5623,1.0
35,1361,2723,1.0
35,1361,2989,1.0
35,1361,1152,1.0
35,1361,4073,1.0
35,1361,837,1.0
35,1404,1940,8.0
35,1404,473,4.0
35,1404,3136,8.0
35,1404,104,8.0
35,1404,522,7.0
35,1404,774,8.0
