usuario,hotel_recomendado,hotel_compartido,valor_metrica
3,104,473,0.0037896731406916154
3,104,4464,0.0018948365703458077
3,104,45,0.006631927996210327
3,104,2085,0.0028422548555187117
3,104,4359,0.0037896731406916154
3,104,522,0.005684509711037423
3,104,774,0.006631927996210327
3,104,2344,0.0037896731406916154
3,104,2109,0.0028422548555187117
3,104,25,0.0047370914258645196
3,104,3732,0.005684509711037423
3,104,1442,0.005684509711037423
3,104,2557,0.006631927996210327
3,104,4088,0.0028422548555187117
3,104,2617,0.0028422548555187117
3,104,4122,0.0009474182851729038
3,104,1729,0.0018948365703458077
3,104,3119,0.0037896731406916154
3,104,1164,0.0028422548555187117
3,104,3136,0.0047370914258645196
3,104,3165,0.0037896731406916154
3,104,3209,0.0009474182851729038
3,104,907,0.0009474182851729038
3,104,1783,0.0009474182851729038
3,104,5605,0.0028422548555187117
3,104,4183,0.0018948365703458077
3,104,1093,0.0009474182851729038
3,104,5061,0.0018948365703458077
3,1054,1693,0.017130620985010708
3,1054,45,0.02569593147751606
3,1054,4990,0.02569593147751606
3,1054,1783,0.021413276231263382
3,1054,104,0.017130620985010708
3,1054,907,0.017130620985010708
3,1054,522,0.021413276231263382
3,1054,2963,0.01284796573875803
3,1054,3732,0.021413276231263382
3,1054,1442,0.021413276231263382
3,1054,3737,0.021413276231263382
3,1054,2557,0.017130620985010708
3,1054,2344,0.008565310492505354
3,1054,457,0.01284796573875803
3,1054,393,0.021413276231263382
3,1054,4830,0.017130620985010708
3,1054,3178,0.017130620985010708
3,1054,774,0.01284796573875803
3,1054,3209,0.021413276231263382
3,1054,2513,0.017130620985010708
3,1054,4088,0.004282655246252677
3,1054,1164,0.004282655246252677
3,1054,163,0.004282655246252677
3,1054,4825,0.008565310492505354
3,1054,3484,0.008565310492505354
3,1054,1093,0.004282655246252677
3,1054,473,0.004282655246252677
3,1054,2617,0.004282655246252677
3,1054,5605,0.004282655246252677
3,1054,4122,0.004282655246252677
3,1054,2109,0.004282655246252677
3,1054,1487,0.004282655246252677
3,1093,3165,0.00847457627118644
3,1093,104,0.012711864406779662
3,1093,3732,0.012711864406779662
3,1093,1164,0.00847457627118644
3,1093,5061,0.00423728813559322
3,1093,3209,0.006355932203389831
3,1093,473,0.00211864406779661
3,1093,3136,0.006355932203389831
3,1093,45,0.014830508474576272
3,1093,522,0.012711864406779662
3,1093,4183,0.00423728813559322
3,1093,774,0.014830508474576272
3,1093,25,0.012711864406779662
3,1093,5605,0.006355932203389831
3,1093,3119,0.00847457627118644
3,1093,1442,0.019067796610169493
3,1093,1783,0.00847457627118644
3,1093,2557,0.01694915254237288
3,1093,2344,0.01059322033898305
3,1093,907,0.00423728813559322
3,1093,4464,0.00423728813559322
3,1093,4088,0.00423728813559322
3,1093,2101,0.00211864406779661
3,1093,4122,0.00211864406779661
3,1093,4830,0.00211864406779661
3,1093,2085,0.00211864406779661
3,1164,3119,0.00697350069735007
3,1164,3732,0.008368200836820083
3,1164,774,0.009762900976290097
3,1164,25,0.009762900976290097
3,1164,3165,0.009762900976290097
3,1164,104,0.009762900976290097
3,1164,3136,0.008368200836820083
3,1164,2557,0.00697350069735007
3,1164,522,0.008368200836820083
3,1164,1442,0.009762900976290097
3,1164,5605,0.008368200836820083
3,1164,45,0.005578800557880056
3,1164,473,0.005578800557880056
3,1164,4183,0.0041841004184100415
3,1164,4088,0.005578800557880056
