usuario,hotel_recomendado,hotel_historico,num_propiedades_compartidas,ratio_propiedades_compartidas,cobertura_tipos_propiedades,precision_at_5,recall_at_5,f1_at_5,ndcg_at_5,mrr,hit_rate,map,diversidad_tipos_shannon,novedad_threshold_2,serendipia,consistencia_tipos,peso_ponderado_perfil,jaccard_similarity,balance_tipos_gini,riqueza_explicativa
276,1144,1442,2,0.11764705882352941,2,1.0,0.014598540145985401,0.028776978417266185,0.7827682246473596,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6842105263157895,0.014598540145985401,1.0,0.282842712474619
276,1144,4326,2,0.1111111111111111,2,1.0,0.014598540145985401,0.028776978417266185,0.9509457695419297,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9473684210526315,0.014598540145985401,1.0,0.282842712474619
276,1144,3143,6,0.25,5,1.0,0.0364963503649635,0.0704225352112676,0.7738485317444822,1.0,1.0,1.0,2.2516291673878226,0.0,0.0,1.0,0.8085106382978723,0.043795620437956206,0.8666666666666667,0.7745966692414834
276,1144,104,7,0.21212121212121213,3,1.0,0.0364963503649635,0.0704225352112676,0.8303364816984715,1.0,1.0,1.0,1.3787834934861753,0.2857142857142857,0.0,1.0,0.5849056603773585,0.051094890510948905,0.7142857142857142,0.648074069840786
276,1144,1356,4,0.26666666666666666,4,1.0,0.029197080291970802,0.05673758865248227,0.7953167570195755,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.7941176470588235,0.029197080291970802,1.0,0.565685424949238
276,1144,3438,4,0.25,4,1.0,0.029197080291970802,0.05673758865248227,0.9426255834454044,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.9705882352941176,0.029197080291970802,1.0,0.565685424949238
276,1144,558,3,0.25,3,1.0,0.021897810218978103,0.04285714285714286,0.9783503981178884,1.0,1.0,1.0,1.584962500721156,0.0,0.0,1.0,0.8518518518518519,0.021897810218978103,1.0,0.4242640687119285
276,1144,5360,8,0.24242424242424243,6,1.0,0.0364963503649635,0.0704225352112676,0.76369942629085,1.0,1.0,1.0,2.5,0.125,0.0,1.0,0.7627118644067796,0.058394160583941604,0.8333333333333335,0.9797958971132712
276,1144,592,3,0.25,3,1.0,0.021897810218978103,0.04285714285714286,0.9491827771962146,1.0,1.0,1.0,1.584962500721156,0.0,0.0,1.0,1.0,0.021897810218978103,1.0,0.4242640687119285
276,1144,4656,4,0.13793103448275862,3,1.0,0.029197080291970802,0.05673758865248227,0.9685355877520633,1.0,1.0,1.0,1.5,0.0,0.0,1.0,0.7647058823529411,0.029197080291970802,0.8333333333333333,0.4898979485566356
276,1144,880,3,0.2727272727272727,3,1.0,0.021897810218978103,0.04285714285714286,0.9522019658715632,1.0,1.0,1.0,1.584962500721156,0.0,0.0,1.0,0.9259259259259259,0.021897810218978103,1.0,0.4242640687119285
276,1144,4088,4,0.23529411764705882,4,1.0,0.029197080291970802,0.05673758865248227,0.9405039693599757,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.8823529411764706,0.029197080291970802,1.0,0.565685424949238
276,1164,1442,2,0.11764705882352941,2,1.0,0.014598540145985401,0.028776978417266185,0.737826424707602,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.631578947368421,0.014598540145985401,1.0,0.282842712474619
276,1164,4326,4,0.2222222222222222,3,1.0,0.029197080291970802,0.05673758865248227,0.9236872522847516,1.0,1.0,1.0,1.5,0.0,0.0,1.0,0.8529411764705882,0.029197080291970802,0.8333333333333333,0.4898979485566356
276,1164,3143,8,0.3333333333333333,3,1.0,0.0364963503649635,0.0704225352112676,0.8679501565467167,1.0,1.0,1.0,1.4056390622295665,0.0,0.0,1.0,0.7966101694915254,0.058394160583941604,0.75,0.6928203230275508
276,1164,104,6,0.18181818181818182,5,1.0,0.0364963503649635,0.0704225352112676,0.9753269829063917,1.0,1.0,1.0,2.2516291673878226,0.3333333333333333,0.0,1.0,0.6808510638297872,0.043795620437956206,0.8666666666666667,0.7745966692414834
276,1164,1356,6,0.4,3,1.0,0.0364963503649635,0.0704225352112676,0.8841200348673631,1.0,1.0,1.0,1.4591479170272448,0.16666666666666666,0.0,1.0,0.6382978723404256,0.043795620437956206,0.7777777777777777,0.6
276,1164,3438,4,0.25,3,1.0,0.029197080291970802,0.05673758865248227,0.9236872522847516,1.0,1.0,1.0,1.5,0.0,0.0,1.0,0.8529411764705882,0.029197080291970802,0.8333333333333333,0.4898979485566356
276,1164,558,2,0.16666666666666666,2,1.0,0.014598540145985401,0.028776978417266185,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7894736842105263,0.014598540145985401,1.0,0.282842712474619
276,1164,5360,8,0.24242424242424243,3,1.0,0.0364963503649635,0.0704225352112676,0.8679501565467167,1.0,1.0,1.0,1.4056390622295665,0.0,0.0,1.0,0.7966101694915254,0.058394160583941604,0.75,0.6928203230275508
276,1164,592,3,0.25,3,1.0,0.021897810218978103,0.04285714285714286,0.9390250151083238,1.0,1.0,1.0,1.584962500721156,0.0,0.0,1.0,0.9259259259259259,0.021897810218978103,1.0,0.4242640687119285
276,1164,4656,3,0.10344827586206896,2,1.0,0.021897810218978103,0.04285714285714286,1.0,1.0,1.0,1.0,0.9182958340544896,0.0,0.0,1.0,0.7777777777777778,0.021897810218978103,0.8333333333333333,0.3464101615137754
276,1164,880,1,0.09090909090909091,1,1.0,0.0072992700729927005,0.014492753623188404,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0072992700729927005,1.0,0.1414213562373095
276,1164,4088,6,0.35294117647058826,4,1.0,0.0364963503649635,0.0704225352112676,0.7513863863283433,1.0,1.0,1.0,1.7924812503605778,0.3333333333333333,0.0,1.0,0.5957446808510638,0.043795620437956206,0.75,0.6928203230275508
276,1195,1442,2,0.11764705882352941,2,1.0,0.014598540145985401,0.028776978417266185,0.9231984112820403,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8947368421052632,0.014598540145985401,1.0,0.282842712474619
276,1195,4326,3,0.16666666666666666,2,1.0,0.021897810218978103,0.04285714285714286,0.9106188852699119,1.0,1.0,1.0,0.9182958340544896,0.0,0.0,1.0,0.8148148148148148,0.021897810218978103,0.8333333333333333,0.3464101615137754
276,1195,3143,4,0.16666666666666666,3,1.0,0.029197080291970802,0.05673758865248227,0.8037140757287518,1.0,1.0,1.0,1.5,0.0,0.0,1.0,0.8823529411764706,0.029197080291970802,0.8333333333333333,0.4898979485566356
276,1195,104,7,0.21212121212121213,3,1.0,0.0364963503649635,0.0704225352112676,0.7035222266417206,1.0,1.0,1.0,1.3787834934861753,0.2857142857142857,0.0,1.0,0.6415094339622641,0.051094890510948905,0.7142857142857142,0.648074069840786
276,1195,1356,3,0.2,3,1.0,0.021897810218978103,0.04285714285714286,0.9043514123668492,1.0,1.0,1.0,1.584962500721156,0.3333333333333333,0.0,1.0,0.7407407407407407,0.021897810218978103,1.0,0.4242640687119285
276,1195,3438,5,0.3125,3,1.0,0.0364963503649635,0.0704225352112676,0.9037342262578657,1.0,1.0,1.0,1.3709505944546687,0.0,0.0,1.0,0.926829268292683,0.0364963503649635,0.7333333333333332,0.5477225575051661
276,1195,558,3,0.25,2,1.0,0.021897810218978103,0.04285714285714286,0.9789672859463812,1.0,1.0,1.0,0.9182958340544896,0.0,0.0,1.0,0.8888888888888888,0.021897810218978103,0.8333333333333333,0.3464101615137754
276,1195,5360,5,0.15151515151515152,3,1.0,0.0364963503649635,0.0704225352112676,0.8145794099678884,1.0,1.0,1.0,1.3709505944546687,0.0,0.0,1.0,0.9024390243902439,0.0364963503649635,0.7333333333333332,0.5477225575051661
276,1195,592,4,0.3333333333333333,3,1.0,0.029197080291970802,0.05673758865248227,0.946769276589362,1.0,1.0,1.0,1.5,0.0,0.0,1.0,1.0,0.029197080291970802,0.8333333333333333,0.4898979485566356
276,1195,4656,4,0.13793103448275862,2,1.0,0.029197080291970802,0.05673758865248227,0.9360830244241074,1.0,1.0,1.0,0.8112781244591328,0.0,0.0,1.0,0.8235294117647058,0.029197080291970802,0.75,0.4
276,1195,880,2,0.18181818181818182,2,1.0,0.014598540145985401,0.028776978417266185,0.9764599063144255,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.014598540145985401,1.0,0.282842712474619
276,1195,4088,3,0.17647058823529413,3,1.0,0.021897810218978103,0.04285714285714286,0.7218508034557801,1.0,1.0,1.0,1.584962500721156,0.3333333333333333,0.0,1.0,0.7407407407407407,0.021897810218978103,1.0,0.4242640687119285
276,1298,1442,5,0.29411764705882354,2,1.0,0.0364963503649635,0.0704225352112676,0.7712501838824785,1.0,1.0,1.0,0.7219280948873623,0.0,0.0,1.0,0.6829268292682927,0.0364963503649635,0.7,0.4472135954999579
276,1298,4326,6,0.3333333333333333,3,1.0,0.0364963503649635,0.0704225352112676,0.8541911381503423,1.0,1.0,1.0,1.4591479170272448,0.0,0.0,1.0,0.7872340425531915,0.043795620437956206,0.7777777777777777,0.6
276,1298,3143,10,0.4166666666666667,4,1.0,0.0364963503649635,0.0704225352112676,0.8163708243739003,1.0,1.0,1.0,1.5709505944546687,0.1,0.0,1.0,0.8260869565217391,0.072992700729927,0.6000000000000001,0.8944271909999159
276,1298,104,8,0.24242424242424243,3,1.0,0.0364963503649635,0.0704225352112676,0.6932302634959074,1.0,1.0,1.0,1.061278124459133,0.25,0.0,1.0,0.6779661016949152,0.058394160583941604,0.5833333333333333,0.6928203230275508
276,1298,1356,4,0.26666666666666666,3,1.0,0.029197080291970802,0.05673758865248227,0.7807728482236286,1.0,1.0,1.0,1.5,0.0,0.0,1.0,0.8235294117647058,0.029197080291970802,0.8333333333333333,0.4898979485566356
276,1298,3438,8,0.5,5,1.0,0.0364963503649635,0.0704225352112676,0.8346784559175093,1.0,1.0,1.0,2.1556390622295662,0.0,0.0,1.0,0.9152542372881356,0.058394160583941604,0.75,0.8944271909999159
276,1298,558,5,0.4166666666666667,4,1.0,0.0364963503649635,0.0704225352112676,0.9724283644481566,1.0,1.0,1.0,1.9219280948873623,0.0,0.0,1.0,0.9024390243902439,0.0364963503649635,0.8500000000000001,0.6324555320336759
276,1298,5360,16,0.48484848484848486,5,1.0,0.0364963503649635,0.0704225352112676,0.7441250997197867,1.0,1.0,1.0,1.6266144718101818,0.3125,0.0,1.0,0.8131868131868132,0.11678832116788321,0.5,1.0
276,1298,592,6,0.5,4,1.0,0.0364963503649635,0.0704225352112676,0.9719542376274171,1.0,1.0,1.0,1.7924812503605778,0.0,0.0,1.0,0.9787234042553191,0.043795620437956206,0.75,0.6928203230275508
276,1298,4656,16,0.5517241379310345,4,1.0,0.0364963503649635,0.0704225352112676,0.7274410401092095,1.0,1.0,1.0,1.186278124459133,0.4375,0.0,1.0,0.6813186813186813,0.11678832116788321,0.46875,1.0
276,1298,880,4,0.36363636363636365,4,1.0,0.029197080291970802,0.05673758865248227,0.9405039693599757,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.8823529411764706,0.029197080291970802,1.0,0.565685424949238
276,1298,4088,4,0.23529411764705882,4,1.0,0.029197080291970802,0.05673758865248227,0.8928958696144895,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.9117647058823529,0.029197080291970802,1.0,0.565685424949238
276,150,1442,2,0.11764705882352941,2,1.0,0.014598540145985401,0.028776978417266185,0.8597186998521972,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7894736842105263,0.014598540145985401,1.0,0.282842712474619
276,150,4326,4,0.2222222222222222,3,1.0,0.029197080291970802,0.05673758865248227,0.8322788667576154,1.0,1.0,1.0,1.5,0.25,0.0,1.0,0.6764705882352942,0.029197080291970802,0.8333333333333333,0.4898979485566356
276,150,3143,6,0.25,4,1.0,0.0364963503649635,0.0704225352112676,0.8086875504808775,1.0,1.0,1.0,1.9182958340544893,0.0,0.0,1.0,0.8085106382978723,0.043795620437956206,0.8333333333333333,0.6928203230275508
276,150,104,1,0.030303030303030304,1,1.0,0.0072992700729927005,0.014492753623188404,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0072992700729927005,1.0,0.1414213562373095
276,150,1356,4,0.26666666666666666,4,1.0,0.029197080291970802,0.05673758865248227,0.7748680477180825,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.7647058823529411,0.029197080291970802,1.0,0.565685424949238
276,150,3438,3,0.1875,3,1.0,0.021897810218978103,0.04285714285714286,0.9217868789962073,1.0,1.0,1.0,1.584962500721156,0.0,0.0,1.0,0.9629629629629629,0.021897810218978103,1.0,0.4242640687119285
276,150,558,2,0.16666666666666666,2,1.0,0.014598540145985401,0.028776978417266185,0.9449826677905079,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8421052631578947,0.014598540145985401,1.0,0.282842712474619
276,150,5360,8,0.24242424242424243,4,1.0,0.0364963503649635,0.0704225352112676,0.7751270093370978,1.0,1.0,1.0,1.75,0.375,0.0,1.0,0.6610169491525424,0.058394160583941604,0.6875,0.8
276,150,592,5,0.4166666666666667,5,1.0,0.0364963503649635,0.0704225352112676,0.733860223838205,1.0,1.0,1.0,2.321928094887362,0.2,0.0,1.0,0.7804878048780488,0.0364963503649635,1.0,0.7071067811865475
276,150,4656,7,0.2413793103448276,3,1.0,0.0364963503649635,0.0704225352112676,0.745589734800396,1.0,1.0,1.0,1.3787834934861753,0.7142857142857143,0.0,1.0,0.4528301886792453,0.051094890510948905,0.7142857142857142,0.648074069840786
276,150,880,3,0.2727272727272727,3,1.0,0.021897810218978103,0.04285714285714286,0.9436847671609195,1.0,1.0,1.0,1.584962500721156,0.0,0.0,1.0,0.8888888888888888,0.021897810218978103,1.0,0.4242640687119285
276,150,4088,3,0.17647058823529413,3,1.0,0.021897810218978103,0.04285714285714286,0.8303010754742701,1.0,1.0,1.0,1.584962500721156,0.0,0.0,1.0,0.8518518518518519,0.021897810218978103,1.0,0.4242640687119285
276,1542,1442,3,0.17647058823529413,2,1.0,0.021897810218978103,0.04285714285714286,0.869152345385363,1.0,1.0,1.0,0.9182958340544896,0.0,0.0,1.0,0.7777777777777778,0.021897810218978103,0.8333333333333333,0.3464101615137754
276,1542,4326,3,0.16666666666666666,2,1.0,0.021897810218978103,0.04285714285714286,0.802040941630865,1.0,1.0,1.0,0.9182958340544896,0.0,0.0,1.0,0.7037037037037037,0.021897810218978103,0.8333333333333333,0.3464101615137754
276,1542,104,5,0.15151515151515152,3,1.0,0.0364963503649635,0.0704225352112676,0.856453715371598,1.0,1.0,1.0,1.3709505944546687,0.0,0.0,1.0,0.7560975609756098,0.0364963503649635,0.7333333333333332,0.5477225575051661
276,1542,3143,8,0.3333333333333333,4,1.0,0.0364963503649635,0.0704225352112676,0.8019671872370121,1.0,1.0,1.0,1.811278124459133,0.125,0.0,1.0,0.7796610169491526,0.058394160583941604,0.75,0.8
276,1542,1356,8,0.5333333333333333,5,1.0,0.0364963503649635,0.0704225352112676,0.7035125371321203,1.0,1.0,1.0,2.1556390622295662,0.25,0.0,1.0,0.7288135593220338,0.058394160583941604,0.75,0.8944271909999159
276,1542,3438,4,0.25,4,1.0,0.029197080291970802,0.05673758865248227,0.8325607441479614,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.8529411764705882,0.029197080291970802,1.0,0.565685424949238
276,1542,558,2,0.16666666666666666,2,1.0,0.014598540145985401,0.028776978417266185,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7894736842105263,0.014598540145985401,1.0,0.282842712474619
276,1542,5360,6,0.18181818181818182,5,1.0,0.0364963503649635,0.0704225352112676,0.8623412013146784,1.0,1.0,1.0,2.2516291673878226,0.0,0.0,1.0,0.851063829787234,0.043795620437956206,0.8666666666666667,0.7745966692414834
276,1542,592,3,0.25,3,1.0,0.021897810218978103,0.04285714285714286,0.9436847671609195,1.0,1.0,1.0,1.584962500721156,0.0,0.0,1.0,0.8888888888888888,0.021897810218978103,1.0,0.4242640687119285
276,1542,4656,4,0.13793103448275862,3,1.0,0.029197080291970802,0.05673758865248227,0.849291525642326,1.0,1.0,1.0,1.5,0.0,0.0,1.0,0.7352941176470589,0.029197080291970802,0.8333333333333333,0.4898979485566356
276,1542,880,5,0.45454545454545453,4,1.0,0.0364963503649635,0.0704225352112676,0.8923806630887787,1.0,1.0,1.0,1.9219280948873623,0.0,0.0,1.0,0.8780487804878049,0.0364963503649635,0.8500000000000001,0.6324555320336759
276,1542,4088,9,0.5294117647058824,6,1.0,0.0364963503649635,0.0704225352112676,0.7035125371321203,1.0,1.0,1.0,2.4193819456463714,0.2222222222222222,0.0,1.0,0.765625,0.06569343065693431,0.7592592592592593,1.0
276,1840,1442,2,0.11764705882352941,2,1.0,0.014598540145985401,0.028776978417266185,0.737826424707602,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.631578947368421,0.014598540145985401,1.0,0.282842712474619
276,1840,4326,2,0.1111111111111111,2,1.0,0.014598540145985401,0.028776978417266185,0.9509457695419297,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9473684210526315,0.014598540145985401,1.0,0.282842712474619
276,1840,3143,3,0.125,3,1.0,0.021897810218978103,0.04285714285714286,0.9491827771962146,1.0,1.0,1.0,1.584962500721156,0.0,0.0,1.0,1.0,0.021897810218978103,1.0,0.4242640687119285
276,1840,104,2,0.06060606060606061,2,1.0,0.014598540145985401,0.028776978417266185,0.9509457695419297,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9473684210526315,0.014598540145985401,1.0,0.282842712474619
276,1840,1356,2,0.13333333333333333,2,1.0,0.014598540145985401,0.028776978417266185,0.9764599063144255,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.014598540145985401,1.0,0.282842712474619
276,1840,3438,4,0.25,4,1.0,0.029197080291970802,0.05673758865248227,0.9426255834454044,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.9705882352941176,0.029197080291970802,1.0,0.565685424949238
276,1840,558,3,0.25,3,1.0,0.021897810218978103,0.04285714285714286,0.9783503981178884,1.0,1.0,1.0,1.584962500721156,0.0,0.0,1.0,0.8518518518518519,0.021897810218978103,1.0,0.4242640687119285
276,1840,5360,5,0.15151515151515152,4,1.0,0.0364963503649635,0.0704225352112676,0.9261915818142721,1.0,1.0,1.0,1.9219280948873623,0.2,0.0,1.0,0.8292682926829268,0.0364963503649635,0.8500000000000001,0.6324555320336759
276,1840,592,4,0.3333333333333333,4,1.0,0.029197080291970802,0.05673758865248227,0.73868272196299,1.0,1.0,1.0,2.0,0.25,0.0,1.0,0.8235294117647058,0.029197080291970802,1.0,0.565685424949238
276,1840,4656,3,0.10344827586206896,3,1.0,0.021897810218978103,0.04285714285714286,0.9783503981178884,1.0,1.0,1.0,1.584962500721156,0.0,0.0,1.0,0.8518518518518519,0.021897810218978103,1.0,0.4242640687119285
276,1840,880,5,0.45454545454545453,5,1.0,0.0364963503649635,0.0704225352112676,0.6631570044711257,1.0,1.0,1.0,2.321928094887362,0.4,0.0,1.0,0.6829268292682927,0.0364963503649635,1.0,0.7071067811865475
276,1840,4088,3,0.17647058823529413,3,1.0,0.021897810218978103,0.04285714285714286,0.9522019658715632,1.0,1.0,1.0,1.584962500721156,0.0,0.0,1.0,0.9259259259259259,0.021897810218978103,1.0,0.4242640687119285
276,2085,1442,5,0.29411764705882354,2,1.0,0.0364963503649635,0.0704225352112676,0.7786590886444382,1.0,1.0,1.0,0.7219280948873623,0.4,0.0,1.0,0.5853658536585366,0.0364963503649635,0.7,0.4472135954999579
276,2085,4326,3,0.16666666666666666,2,1.0,0.021897810218978103,0.04285714285714286,0.9206272016207403,1.0,1.0,1.0,0.9182958340544896,0.0,0.0,1.0,0.8518518518518519,0.021897810218978103,0.8333333333333333,0.3464101615137754
276,2085,3143,14,0.5833333333333334,6,1.0,0.0364963503649635,0.0704225352112676,0.9022221208157427,1.0,1.0,1.0,2.064042639445697,0.21428571428571427,0.0,1.0,0.8,0.10218978102189781,0.5714285714285714,1.0
276,2085,104,11,0.3333333333333333,3,1.0,0.0364963503649635,0.0704225352112676,0.8269250331793824,1.0,1.0,1.0,1.3221793455166666,0.45454545454545453,0.0,1.0,0.6027397260273972,0.08029197080291971,0.6969696969696968,0.812403840463596
276,2085,1356,9,0.6,5,1.0,0.0364963503649635,0.0704225352112676,0.8524177204894934,1.0,1.0,1.0,2.113283334294875,0.1111111111111111,0.0,1.0,0.75,0.06569343065693431,0.7333333333333334,0.9486832980505138
276,2085,3438,4,0.25,4,1.0,0.029197080291970802,0.05673758865248227,0.9426255834454044,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.9705882352941176,0.029197080291970802,1.0,0.565685424949238
276,2085,558,3,0.25,3,1.0,0.021897810218978103,0.04285714285714286,0.9783503981178884,1.0,1.0,1.0,1.584962500721156,0.0,0.0,1.0,0.8518518518518519,0.021897810218978103,1.0,0.4242640687119285
276,2085,5360,12,0.36363636363636365,6,1.0,0.0364963503649635,0.0704225352112676,0.803360263915276,1.0,1.0,1.0,2.125814583693911,0.16666666666666666,0.0,1.0,0.7792207792207793,0.08759124087591241,0.6111111111111112,1.0
276,2085,592,5,0.4166666666666667,4,1.0,0.0364963503649635,0.0704225352112676,0.777217179160669,1.0,1.0,1.0,1.9219280948873623,0.2,0.0,1.0,0.8292682926829268,0.0364963503649635,0.8500000000000001,0.6324555320336759
276,2085,4656,8,0.27586206896551724,3,1.0,0.0364963503649635,0.0704225352112676,0.7450548083858679,1.0,1.0,1.0,1.061278124459133,0.5,0.0,1.0,0.5932203389830508,0.058394160583941604,0.5833333333333333,0.6928203230275508
276,2085,880,5,0.45454545454545453,4,1.0,0.0364963503649635,0.0704225352112676,0.8923806630887787,1.0,1.0,1.0,1.9219280948873623,0.0,0.0,1.0,0.8780487804878049,0.0364963503649635,0.8500000000000001,0.6324555320336759
276,2085,4088,10,0.5882352941176471,5,1.0,0.0364963503649635,0.0704225352112676,0.7433246246251818,1.0,1.0,1.0,1.9609640474436814,0.3,0.0,1.0,0.7391304347826086,0.072992700729927,0.6399999999999999,1.0
276,2109,1442,2,0.11764705882352941,2,1.0,0.014598540145985401,0.028776978417266185,0.8597186998521972,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7894736842105263,0.014598540145985401,1.0,0.282842712474619
276,2109,4326,9,0.5,3,1.0,0.0364963503649635,0.0704225352112676,0.8355824935114626,1.0,1.0,1.0,1.224394445405986,0.2222222222222222,0.0,1.0,0.671875,0.06569343065693431,0.6296296296296295,0.7348469228349535
276,2109,3143,6,0.25,4,1.0,0.0364963503649635,0.0704225352112676,0.9682442519034079,1.0,1.0,1.0,1.9182958340544893,0.0,0.0,1.0,0.9148936170212766,0.043795620437956206,0.8333333333333333,0.6928203230275508
276,2109,104,4,0.12121212121212122,3,1.0,0.029197080291970802,0.05673758865248227,0.7068384606395348,1.0,1.0,1.0,1.5,0.25,0.0,1.0,0.6764705882352942,0.029197080291970802,0.8333333333333333,0.4898979485566356
276,2109,1356,2,0.13333333333333333,2,1.0,0.014598540145985401,0.028776978417266185,0.9764599063144255,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.014598540145985401,1.0,0.282842712474619
276,2109,3438,8,0.5,5,1.0,0.0364963503649635,0.0704225352112676,0.8097542927053227,1.0,1.0,1.0,2.1556390622295662,0.0,0.0,1.0,0.864406779661017,0.058394160583941604,0.75,0.8944271909999159
276,2109,558,4,0.3333333333333333,4,1.0,0.029197080291970802,0.05673758865248227,0.9686595715283498,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.8823529411764706,0.029197080291970802,1.0,0.565685424949238
276,2109,5360,6,0.18181818181818182,5,1.0,0.0364963503649635,0.0704225352112676,0.9708966090018809,1.0,1.0,1.0,2.2516291673878226,0.0,0.0,1.0,0.9361702127659575,0.043795620437956206,0.8666666666666667,0.7745966692414834
276,2109,592,5,0.4166666666666667,4,1.0,0.0364963503649635,0.0704225352112676,0.9314198494135378,1.0,1.0,1.0,1.9219280948873623,0.0,0.0,1.0,0.9512195121951219,0.0364963503649635,0.8500000000000001,0.6324555320336759
276,2109,4656,6,0.20689655172413793,4,1.0,0.0364963503649635,0.0704225352112676,0.8097542927053227,1.0,1.0,1.0,1.7924812503605778,0.0,0.0,1.0,0.7872340425531915,0.043795620437956206,0.75,0.6928203230275508
276,2109,880,4,0.36363636363636365,4,1.0,0.029197080291970802,0.05673758865248227,0.9405039693599757,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.8823529411764706,0.029197080291970802,1.0,0.565685424949238
276,2109,4088,4,0.23529411764705882,4,1.0,0.029197080291970802,0.05673758865248227,0.7318593810285016,1.0,1.0,1.0,2.0,0.25,0.0,1.0,0.7647058823529411,0.029197080291970802,1.0,0.565685424949238
