usuario,hotel_recomendado,hotel_compartido,valor_metrica
35,104,4326,0.9
35,104,5767,0.6
35,104,2344,0.6666666666666666
35,104,2989,0.7692307692307693
35,1093,4326,0.7692307692307693
35,1093,5767,1.0
35,1093,2344,1.0
35,1093,2989,0.7058823529411765
35,1152,4326,1.0
35,1152,5767,1.0
35,1152,2344,0.8717948717948718
35,1152,2989,0.9333333333333333
35,1361,4326,0.9473684210526315
35,1361,5767,0.7142857142857143
35,1361,2344,0.6875
35,1361,2989,0.8571428571428571
35,1404,4326,1.0
35,1404,5767,0.6
35,1404,2344,1.0
35,1404,2989,0.7142857142857143
35,1411,4326,1.0
35,1411,5767,1.0
35,1411,2344,0.6923076923076923
35,1411,2989,1.0
35,1436,4326,1.0
35,1436,5767,1.0
35,1436,2344,0.8387096774193549
35,1436,2989,1.0
35,1442,4326,0.8
35,1442,5767,0.6
35,1442,2344,0.7
35,1442,2989,0.7
35,1489,4326,0.7692307692307693
35,1489,5767,1.0
35,1489,2344,0.5384615384615384
35,1489,2989,0.7692307692307693
35,1702,4326,0.9523809523809523
35,1702,2344,0.71875
35,1702,5767,1.0
35,1702,2989,0.8947368421052632
35,1940,4326,0.9333333333333333
35,1940,5767,0.6
35,1940,2344,0.6875
35,1940,2989,0.8235294117647058
35,1960,4326,1.0
35,1960,5767,1.0
35,1960,2344,0.8148148148148148
35,1960,2989,0.9411764705882353
35,1963,4326,1.0
35,1963,5767,1.0
35,1963,2344,0.8285714285714286
35,1963,2989,1.0
35,24,4326,0.9
35,24,5767,1.0
35,24,2344,0.6470588235294118
35,24,2989,0.8
35,2557,4326,0.8571428571428571
35,2557,5767,0.7142857142857143
35,2557,2344,1.0
35,2557,2989,0.7
35,2612,4326,0.9230769230769231
35,2612,5767,1.0
35,2612,2344,0.8666666666666667
35,2612,2989,1.0
35,2723,4326,1.0
35,2723,5767,1.0
35,2723,2344,0.9047619047619048
35,2723,2989,0.9473684210526315
35,2933,4326,0.8571428571428571
35,2933,5767,0.5384615384615384
35,2933,2344,1.0
35,2933,2989,0.8571428571428571
35,3081,4326,0.9130434782608695
35,3081,5767,1.0
35,3081,2344,0.7428571428571429
35,3081,2989,0.9411764705882353
35,3086,4326,0.8
35,3086,5767,0.0
35,3086,2344,0.7
35,3086,2989,0.6666666666666666
35,3136,4326,1.0
35,3136,5767,0.5333333333333333
35,3136,2344,0.6
35,3136,2989,0.7142857142857143
35,3398,4326,0.9
35,3398,2344,0.6470588235294118
35,3398,5767,1.0
35,3398,2989,0.8
35,3474,4326,0.7692307692307693
35,3474,5767,0.0
35,3474,2344,0.7333333333333333
35,3474,2989,0.8571428571428571
35,3999,4326,0.9473684210526315
35,3999,5767,0.6
35,3999,2344,0.8947368421052632
35,3999,2989,0.9230769230769231
35,4073,4326,1.0
35,4073,5767,1.0
35,4073,2344,0.8378378378378378
35,4073,2989,1.0
