usuario,hotel_recomendado,hotel_compartido,valor_metrica
35,104,473,0.0019474196689386564
35,104,880,0.0024342745861733205
35,104,5176,0.0009737098344693282
35,104,522,0.0029211295034079843
35,104,774,0.0038948393378773127
35,104,2344,0.0019474196689386564
35,104,2612,0.0004868549172346641
35,104,3398,0.0024342745861733205
35,104,1442,0.0034079844206426485
35,104,2557,0.0034079844206426485
35,104,4088,0.0014605647517039922
35,104,1436,0.0014605647517039922
35,104,4073,0.0009737098344693282
35,104,4634,0.0009737098344693282
35,104,24,0.0024342745861733205
35,104,5083,0.0014605647517039922
35,104,798,0.0009737098344693282
35,104,3136,0.0024342745861733205
35,104,4143,0.0009737098344693282
35,104,3474,0.0004868549172346641
35,104,2933,0.0019474196689386564
35,104,5292,0.0019474196689386564
35,104,837,0.0004868549172346641
35,104,4683,0.0014605647517039922
35,104,1940,0.0014605647517039922
35,104,1411,0.0004868549172346641
35,104,1152,0.0004868549172346641
35,104,3999,0.0009737098344693282
35,104,1404,0.0004868549172346641
35,104,1093,0.0004868549172346641
35,104,4610,0.0004868549172346641
35,104,5499,0.0004868549172346641
35,1093,104,0.006741573033707865
35,1093,5292,0.0033707865168539327
35,1093,1940,0.0022471910112359553
35,1093,4683,0.0022471910112359553
35,1093,2933,0.0022471910112359553
35,1093,24,0.0022471910112359553
35,1093,1404,0.0011235955056179776
35,1093,880,0.007865168539325843
35,1093,473,0.0011235955056179776
35,1093,3136,0.0033707865168539327
35,1093,522,0.006741573033707865
35,1093,3999,0.0022471910112359553
35,1093,774,0.008988764044943821
35,1093,1442,0.010112359550561797
35,1093,2557,0.008988764044943821
35,1093,1152,0.0022471910112359553
35,1093,1411,0.0033707865168539327
35,1093,2344,0.0056179775280898875
35,1093,4143,0.0056179775280898875
35,1093,4251,0.0011235955056179776
35,1093,958,0.0011235955056179776
35,1093,3081,0.0011235955056179776
35,1093,798,0.0011235955056179776
35,1093,4463,0.0011235955056179776
35,1093,5499,0.0011235955056179776
35,1093,1436,0.0011235955056179776
35,1093,4326,0.0011235955056179776
35,1093,4610,0.0033707865168539327
35,1093,1702,0.0011235955056179776
35,1093,4088,0.0022471910112359553
35,1093,1361,0.0011235955056179776
35,1093,1489,0.0033707865168539327
35,1093,5747,0.0011235955056179776
35,1093,817,0.0011235955056179776
35,1093,3398,0.0022471910112359553
35,1093,3474,0.0011235955056179776
35,1152,1442,0.014992503748125937
35,1152,1411,0.014992503748125937
35,1152,880,0.013493253373313344
35,1152,2557,0.010494752623688156
35,1152,774,0.01199400299850075
35,1152,522,0.01649175412293853
35,1152,2344,0.01199400299850075
35,1152,817,0.004497751124437781
35,1152,3398,0.0074962518740629685
35,1152,24,0.004497751124437781
35,1152,104,0.005997001499250375
35,1152,5292,0.0029985007496251873
35,1152,4143,0.0074962518740629685
35,1152,2612,0.0029985007496251873
35,1152,4088,0.005997001499250375
35,1152,3136,0.0029985007496251873
35,1152,5083,0.0014992503748125937
35,1152,4634,0.0014992503748125937
35,1152,473,0.0029985007496251873
35,1152,5176,0.0014992503748125937
35,1152,4073,0.0014992503748125937
35,1152,798,0.0014992503748125937
35,1361,24,0.021052631578947368
35,1361,5083,0.010526315789473684
35,1361,4143,0.042105263157894736
35,1361,4326,0.05263157894736842
35,1361,1442,0.042105263157894736
35,1361,5176,0.021052631578947368
35,1361,522,0.042105263157894736
35,1361,3398,0.010526315789473684
35,1361,774,0.031578947368421054
35,1361,104,0.031578947368421054
35,1361,4088,0.042105263157894736
35,1361,3136,0.021052631578947368
35,1361,4634,0.010526315789473684
35,1361,3474,0.010526315789473684
35,1361,2344,0.010526315789473684
35,1361,473,0.021052631578947368
35,1361,5499,0.042105263157894736
35,1361,1436,0.042105263157894736
35,1361,958,0.042105263157894736
35,1361,4251,0.031578947368421054
35,1361,4463,0.042105263157894736
35,1361,1702,0.042105263157894736
35,1361,5747,0.031578947368421054
35,1361,2557,0.021052631578947368
35,1361,4432,0.010526315789473684
35,1361,1489,0.042105263157894736
35,1361,880,0.031578947368421054
35,1361,3081,0.031578947368421054
35,1361,4610,0.042105263157894736
35,1361,1093,0.042105263157894736
35,1361,5175,0.031578947368421054
35,1361,1940,0.021052631578947368
35,1361,1963,0.021052631578947368
35,1361,5623,0.010526315789473684
35,1361,2723,0.010526315789473684
35,1361,2989,0.010526315789473684
35,1361,1152,0.010526315789473684
35,1361,4073,0.010526315789473684
35,1361,837,0.010526315789473684
35,1404,1940,0.0124804992199688
35,1404,473,0.0062402496099844
35,1404,3136,0.0124804992199688
35,1404,104,0.0124804992199688
35,1404,522,0.0109204368174727
35,1404,774,0.0124804992199688
35,1404,2344,0.0093603744149766
35,1404,2933,0.0078003120124804995
35,1404,24,0.0093603744149766
35,1404,5292,0.0109204368174727
35,1404,1442,0.0124804992199688
35,1404,3999,0.0078003120124804995
35,1404,4088,0.0015600624024961
35,1404,880,0.0062402496099844
35,1404,1093,0.0046801872074883
35,1404,3398,0.0015600624024961
35,1404,5083,0.0015600624024961
35,1404,2557,0.0062402496099844
35,1404,4073,0.0015600624024961
35,1404,5176,0.0015600624024961
35,1404,4683,0.0046801872074883
35,1404,817,0.0015600624024961
35,1411,2557,0.014084507042253521
35,1411,104,0.008802816901408451
35,1411,3999,0.0035211267605633804
35,1411,522,0.01232394366197183
35,1411,5292,0.0035211267605633804
35,1411,1442,0.01584507042253521
35,1411,774,0.01584507042253521
35,1411,880,0.014084507042253521
35,1411,3136,0.00528169014084507
35,1411,2344,0.014084507042253521
35,1411,24,0.00528169014084507
35,1411,5083,0.0035211267605633804
35,1411,5176,0.0035211267605633804
35,1411,473,0.0035211267605633804
35,1411,3398,0.007042253521126761
35,1411,1152,0.01232394366197183
35,1411,4634,0.0035211267605633804
35,1411,1093,0.00528169014084507
35,1411,4088,0.008802816901408451
35,1411,4143,0.00528169014084507
35,1411,2612,0.0035211267605633804
35,1411,4073,0.0035211267605633804
35,1411,4683,0.0017605633802816902
35,1411,5767,0.0017605633802816902
35,1436,2557,0.006097560975609756
35,1436,1442,0.012195121951219513
35,1436,1489,0.01524390243902439
35,1436,880,0.018292682926829267
