usuario,hotel_recomendado,hotel_compartido,valor_metrica
339,1144,4783,3.0
339,1144,3143,2.0
339,1144,4427,3.0
339,1144,1298,3.0
339,1144,5360,3.0
339,1144,4194,1.0
339,1144,2109,2.0
339,1144,5241,2.0
339,1144,4254,3.0
339,1144,566,2.0
339,1144,2612,1.0
339,1144,45,3.0
339,1144,1356,3.0
339,1144,2781,3.0
339,1144,1195,2.0
339,1144,5571,3.0
339,1144,522,3.0
339,1144,5111,3.0
339,1144,4673,3.0
339,1144,3117,1.0
339,1144,3620,2.0
339,1144,2085,2.0
339,1144,2557,2.0
339,1144,4088,3.0
339,1144,5201,3.0
339,1144,5341,2.0
339,1144,3732,3.0
339,1144,5035,1.0
339,1144,9,3.0
339,1144,880,3.0
339,1144,3705,3.0
339,1144,904,2.0
339,1144,4525,2.0
339,1144,686,2.0
339,1144,478,1.0
339,1144,1840,2.0
339,1144,2344,1.0
339,1144,725,1.0
339,1144,150,2.0
339,1144,1442,1.0
339,1144,180,1.0
339,1144,25,2.0
339,1144,4749,2.0
339,1144,4314,2.0
339,1144,581,1.0
339,1144,4294,1.0
339,1144,2417,1.0
339,1195,4783,2.0
339,1195,522,2.0
339,1195,2109,2.0
339,1195,2781,3.0
339,1195,725,2.0
339,1195,2417,1.0
339,1195,478,1.0
339,1195,5035,2.0
339,1195,4254,2.0
339,1195,3705,3.0
339,1195,686,3.0
339,1195,9,2.0
339,1195,1144,3.0
339,1195,904,3.0
339,1195,4749,3.0
339,1195,1442,2.0
339,1195,3620,3.0
339,1195,2344,2.0
339,1195,5571,3.0
339,1195,880,2.0
339,1195,150,3.0
339,1195,4427,2.0
339,1195,3732,2.0
339,1195,4673,3.0
339,1195,3165,2.0
339,1195,3143,3.0
339,1195,2085,2.0
339,1195,5111,3.0
339,1195,4314,3.0
339,1195,5360,3.0
339,1195,2191,1.0
339,1195,566,2.0
339,1195,1356,3.0
339,1195,5241,3.0
339,1195,558,1.0
339,1195,4088,3.0
339,1195,5201,2.0
339,1195,4194,2.0
339,1195,25,1.0
339,1195,1840,1.0
339,1195,2557,1.0
339,1195,1298,2.0
339,1195,180,2.0
339,1195,4525,1.0
339,1195,45,1.0
339,1195,3117,1.0
339,1195,1798,1.0
339,1298,3732,4.0
339,1298,522,4.0
339,1298,880,4.0
339,1298,3165,3.0
339,1298,45,4.0
339,1298,2344,3.0
339,1298,1144,2.0
339,1298,4673,3.0
339,1298,725,2.0
339,1298,566,3.0
339,1298,9,4.0
339,1298,1356,3.0
339,1298,5201,4.0
339,1298,5571,2.0
339,1298,2109,3.0
339,1298,686,3.0
339,1298,3705,2.0
339,1298,2085,3.0
339,1298,5035,3.0
339,1298,2781,3.0
339,1298,2417,2.0
339,1298,5111,3.0
339,1298,1442,4.0
339,1298,2612,3.0
339,1298,4254,2.0
339,1298,3143,3.0
339,1298,1195,3.0
339,1298,4088,3.0
339,1298,904,4.0
339,1298,4749,2.0
339,1298,5360,3.0
339,1298,3620,1.0
339,1298,2557,2.0
339,1298,4783,1.0
339,1298,4427,1.0
339,1298,1798,1.0
339,1356,2781,2.0
339,1356,3705,3.0
339,1356,725,2.0
339,1356,1442,3.0
339,1356,4673,2.0
339,1356,2417,3.0
339,1356,2344,3.0
339,1356,3620,2.0
339,1356,566,3.0
339,1356,2109,2.0
339,1356,3732,4.0
339,1356,1298,2.0
339,1356,3165,2.0
339,1356,2085,3.0
339,1356,4254,3.0
339,1356,1195,2.0
339,1356,5571,2.0
339,1356,5111,3.0
339,1356,4088,3.0
339,1356,686,2.0
339,1356,5201,3.0
339,1356,1144,3.0
339,1356,880,3.0
339,1356,522,2.0
339,1356,5360,3.0
339,1356,904,3.0
339,1356,9,2.0
339,1356,3143,4.0
339,1356,4525,2.0
339,1356,1798,1.0
339,1356,4314,2.0
339,1356,25,3.0
339,1356,2557,1.0
339,1356,5241,1.0
339,1356,2191,1.0
339,1356,4749,1.0
339,1356,180,1.0
339,1356,581,2.0
339,1356,5341,1.0
339,1356,4294,2.0
339,1356,4427,1.0
339,1356,4783,1.0
339,1356,45,1.0
339,1356,3117,1.0
339,1356,1840,1.0
339,1356,1396,2.0
339,1356,150,1.0
339,1396,725,2.0
339,1396,3705,3.0
339,1396,4749,3.0
339,1396,1298,2.0
339,1396,522,1.0
339,1396,3143,3.0
339,1396,9,2.0
339,1396,558,1.0
339,1396,4254,2.0
339,1396,566,3.0
339,1396,5360,3.0
339,1396,4314,2.0
339,1396,150,2.0
339,1396,2612,1.0
339,1396,5341,2.0
339,1396,2191,2.0
339,1396,1195,2.0
339,1396,1144,2.0
339,1396,3117,2.0
339,1396,4427,2.0
339,1396,2417,2.0
339,1396,3732,3.0
339,1396,5241,2.0
339,1396,686,3.0
339,1396,3165,1.0
339,1396,2109,2.0
339,1396,2085,2.0
339,1396,5111,2.0
339,1396,5201,2.0
339,1396,4088,2.0
339,1396,2781,3.0
339,1396,1356,2.0
339,1396,45,2.0
339,1396,2344,1.0
339,1396,1442,2.0
339,1396,180,2.0
339,1396,904,2.0
339,1396,5035,1.0
339,1396,4525,2.0
339,1396,1840,2.0
339,1396,4673,3.0
339,1396,880,2.0
339,1396,25,2.0
339,1396,5571,2.0
339,1396,3620,2.0
339,1396,4783,3.0
339,1396,581,2.0
339,1396,4294,1.0
339,1396,478,1.0
339,1442,25,3.0
339,1442,2557,6.0
339,1442,3165,4.0
339,1442,904,4.0
339,1442,2344,6.0
339,1442,3143,4.0
339,1442,3732,6.0
339,1442,5035,1.0
339,1442,522,5.0
339,1442,5241,2.0
339,1442,4254,3.0
339,1442,45,6.0
339,1442,880,4.0
339,1442,1195,1.0
339,1442,5201,2.0
339,1442,5360,2.0
339,1442,4194,1.0
339,1442,9,3.0
339,1442,5571,1.0
339,1442,5111,3.0
339,1442,2109,2.0
339,1442,1356,1.0
339,1442,2085,2.0
339,1442,1144,1.0
339,1442,566,2.0
339,1442,3620,1.0
339,1442,4427,1.0
339,1442,4314,1.0
339,1442,1840,2.0
339,1442,2781,2.0
339,1442,3705,2.0
339,1442,1298,2.0
339,1442,4673,2.0
339,1442,4088,2.0
339,1442,180,1.0
339,1442,150,1.0
339,1442,4525,1.0
339,1442,686,2.0
339,1442,4783,1.0
339,1442,4749,2.0
339,1442,2417,2.0
339,150,3732,3.0
339,150,566,2.0
339,150,45,2.0
339,150,4749,2.0
339,150,686,3.0
339,150,1442,3.0
339,150,5035,3.0
339,150,5360,3.0
339,150,522,2.0
339,150,3705,2.0
339,150,880,3.0
339,150,180,2.0
339,150,4783,2.0
339,150,4673,2.0
339,150,4525,3.0
339,150,2557,1.0
339,150,4194,2.0
339,150,4088,3.0
339,150,904,2.0
339,150,2109,2.0
339,150,3143,2.0
339,150,9,2.0
339,150,5571,3.0
339,150,1195,3.0
339,150,1298,2.0
339,150,2781,2.0
339,150,1840,3.0
339,150,4254,3.0
339,150,25,3.0
339,150,1144,3.0
339,150,5111,3.0
339,150,725,3.0
339,150,2085,2.0
339,150,5201,2.0
339,150,2417,2.0
339,150,3620,3.0
339,150,4314,2.0
339,150,1356,2.0
339,150,5241,2.0
339,150,581,1.0
339,150,478,1.0
339,150,4294,1.0
