usuario,hotel_recomendado,hotel_compartido,valor_metrica
35,104,473,8.0
35,104,880,10.0
35,104,5176,4.0
35,104,522,12.0
35,104,774,16.0
35,104,2344,8.0
35,104,2612,2.0
35,104,3398,10.0
35,104,1442,14.0
35,104,2557,14.0
35,104,4088,6.0
35,104,1436,6.0
35,104,4073,4.0
35,104,4634,4.0
35,104,24,10.0
35,104,5083,6.0
35,104,798,4.0
35,104,3136,10.0
35,104,4143,4.0
35,104,3474,2.0
35,104,2933,8.0
35,104,5292,8.0
35,104,837,2.0
35,104,4683,6.0
35,104,1940,6.0
35,104,1411,2.0
35,104,1152,2.0
35,104,3999,4.0
35,104,1404,2.0
35,104,1093,2.0
35,104,4610,2.0
35,104,5499,2.0
35,1093,104,12.0
35,1093,5292,6.0
35,1093,1940,4.0
35,1093,4683,4.0
35,1093,2933,4.0
35,1093,24,4.0
35,1093,1404,2.0
35,1093,880,14.0
35,1093,473,2.0
35,1093,3136,6.0
35,1093,522,12.0
35,1093,3999,4.0
35,1093,774,16.0
35,1093,1442,18.0
35,1093,2557,16.0
35,1093,1152,4.0
35,1093,1411,6.0
35,1093,2344,10.0
35,1093,4143,10.0
35,1093,4251,2.0
35,1093,958,2.0
35,1093,3081,2.0
35,1093,798,2.0
35,1093,4463,2.0
35,1093,5499,2.0
35,1093,1436,2.0
35,1093,4326,2.0
35,1093,4610,6.0
35,1093,1702,2.0
35,1093,4088,4.0
35,1093,1361,2.0
35,1093,1489,6.0
35,1093,5747,2.0
35,1093,817,2.0
35,1093,3398,4.0
35,1093,3474,2.0
35,1152,1442,20.0
35,1152,1411,20.0
35,1152,880,18.0
35,1152,2557,14.0
35,1152,774,16.0
35,1152,522,22.0
35,1152,2344,16.0
35,1152,817,6.0
35,1152,3398,10.0
35,1152,24,6.0
35,1152,104,8.0
35,1152,5292,4.0
35,1152,4143,10.0
35,1152,2612,4.0
35,1152,4088,8.0
35,1152,3136,4.0
35,1152,5083,2.0
35,1152,4634,2.0
35,1152,473,4.0
35,1152,5176,2.0
35,1152,4073,2.0
35,1152,798,2.0
35,1361,24,4.0
35,1361,5083,2.0
35,1361,4143,8.0
35,1361,4326,10.0
35,1361,1442,8.0
35,1361,5176,4.0
35,1361,522,8.0
35,1361,3398,2.0
35,1361,774,6.0
35,1361,104,6.0
35,1361,4088,8.0
35,1361,3136,4.0
35,1361,4634,2.0
35,1361,3474,2.0
35,1361,2344,2.0
35,1361,473,4.0
35,1361,5499,8.0
35,1361,1436,8.0
35,1361,958,8.0
35,1361,4251,6.0
35,1361,4463,8.0
35,1361,1702,8.0
35,1361,5747,6.0
35,1361,2557,4.0
35,1361,4432,2.0
35,1361,1489,8.0
35,1361,880,6.0
35,1361,3081,6.0
35,1361,4610,8.0
35,1361,1093,8.0
35,1361,5175,6.0
35,1361,1940,4.0
35,1361,1963,4.0
35,1361,5623,2.0
35,1361,2723,2.0
35,1361,2989,2.0
35,1361,1152,2.0
35,1361,4073,2.0
35,1361,837,2.0
35,1404,1940,16.0
35,1404,473,8.0
35,1404,3136,16.0
35,1404,104,16.0
35,1404,522,14.0
35,1404,774,16.0
35,1404,2344,12.0
35,1404,2933,10.0
35,1404,24,12.0
35,1404,5292,14.0
35,1404,1442,16.0
35,1404,3999,10.0
35,1404,4088,2.0
35,1404,880,8.0
35,1404,1093,6.0
35,1404,3398,2.0
35,1404,5083,2.0
35,1404,2557,8.0
35,1404,4073,2.0
35,1404,5176,2.0
35,1404,4683,6.0
35,1404,817,2.0
35,1411,2557,16.0
35,1411,104,10.0
35,1411,3999,4.0
35,1411,522,14.0
35,1411,5292,4.0
35,1411,1442,18.0
35,1411,774,18.0
35,1411,880,16.0
35,1411,3136,6.0
35,1411,2344,16.0
35,1411,24,6.0
35,1411,5083,4.0
35,1411,5176,4.0
35,1411,473,4.0
35,1411,3398,8.0
35,1411,1152,14.0
35,1411,4634,4.0
35,1411,1093,6.0
35,1411,4088,10.0
35,1411,4143,6.0
35,1411,2612,4.0
35,1411,4073,4.0
35,1411,4683,2.0
35,1411,5767,2.0
35,1436,2557,4.0
35,1436,1442,8.0
35,1436,1489,10.0
35,1436,880,12.0
35,1436,3081,8.0
35,1436,4143,10.0
35,1436,2344,8.0
35,1436,4463,6.0
35,1436,4610,8.0
35,1436,5292,2.0
35,1436,4683,2.0
35,1436,4326,8.0
35,1436,5499,6.0
35,1436,104,4.0
35,1436,4073,6.0
35,1436,5747,8.0
35,1436,3136,2.0
35,1436,1093,12.0
35,1436,522,8.0
35,1436,774,8.0
35,1436,958,6.0
35,1436,4088,6.0
35,1436,5175,4.0
35,1436,1702,6.0
35,1436,4251,4.0
35,1436,1361,4.0
35,1436,4432,2.0
35,1436,798,4.0
35,1436,4634,2.0
35,1436,473,4.0
35,1436,3398,2.0
35,1436,5083,2.0
35,1436,5176,4.0
35,1436,24,2.0
35,1436,1963,2.0
35,1436,2989,2.0
35,1436,1152,2.0
35,1436,5623,2.0
35,1442,2933,10.0
35,1442,2557,16.0
35,1442,774,16.0
35,1442,3136,10.0
35,1442,2344,16.0
35,1442,104,12.0
35,1442,5292,8.0
35,1442,1940,10.0
35,1442,3999,4.0
35,1442,1093,6.0
35,1442,522,16.0
35,1442,880,12.0
35,1442,24,8.0
35,1442,4143,6.0
35,1442,1489,2.0
35,1442,4088,8.0
35,1442,4634,4.0
35,1442,5176,8.0
35,1442,4073,2.0
35,1442,3398,4.0
35,1442,473,8.0
35,1442,5083,4.0
35,1442,2612,2.0
35,1442,1404,4.0
35,1442,4683,2.0
35,1442,1411,2.0
35,1489,880,14.0
35,1489,4610,10.0
35,1489,24,6.0
35,1489,1093,14.0
35,1489,104,4.0
35,1489,473,2.0
35,1489,2344,6.0
35,1489,958,6.0
35,1489,3081,8.0
35,1489,3136,4.0
35,1489,1442,12.0
35,1489,4326,6.0
35,1489,522,12.0
35,1489,2557,12.0
35,1489,4143,12.0
35,1489,5747,10.0
35,1489,4251,10.0
35,1489,4088,12.0
35,1489,1436,10.0
35,1489,798,2.0
35,1489,1702,6.0
35,1489,1361,4.0
35,1489,774,6.0
